Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-06-07,Lisete Lepik,VVVK,Recurve,U18,Women,4x60m,122cm,962,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Tarvet Labi,VVVK,Recurve,U21,Men,4x70m,122cm,954,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Raoul Johanson,PVM,Recurve,+50,Men,4x60m,122cm,952,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marten Mäger,PVM,Recurve,U18,Men,4x60m,122cm,945,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Emili Hanni,SAG,Recurve,U21,Women,4x70m,122cm,925,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Gert Soe,VVVK,Compound,U18,Men,4x50m,80cm,915,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Robert Kroon,TVSK,Recurve,U18,Men,4x60m,122cm,907,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kaja Loot,SVK,Longbow,+50,Women,4x30m,80cm,870,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Keiro Männik,VVVK,Recurve,U15,Men,4x30m,80cm,854,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Gereth Soesoo,VVVK,Recurve,U21,Men,4x70m,122cm,841,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mikk Adler,KSK,Longbow,Adult,Men,4x50m,80cm,837,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Siim Hiie,SAG,Recurve,U15,Men,4x30m,80cm,833,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kristiina Koppel,VVVK,Barebow,U13,Women,4x15m,122cm,816,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Ats Põdra,VVVK,Longbow,U18,Men,4x30m,80cm,784,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Stella Volmer,PVM,Recurve,U18,Women,4x60m,122cm,741,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Markus Remmelgas,PVM,Recurve,U13,Men,4x15m,80cm,712,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lovisa Lember,VVVK,Recurve,U13,Women,2x15m,80cm,689,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lovisa Lember,VVVK,Recurve,U13,Women,2x15m,80cm,683,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lennely Sälik,PVM,Recurve,U13,Women,2x15m,80cm,674,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Krent Kaasik,TVSK,Recurve,U15,Men,2x30m,80cm,673,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Krent Kaasik,TVSK,Recurve,U15,Men,2x30m,80cm,672,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lennely Sälik,PVM,Recurve,U13,Women,2x15m,80cm,669,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Maris Tetsmann,TYRI,Compound,Adult,Women,2x50m,80cm,669,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Joosep Oja,VVVK,Recurve,U15,Men,4x30m,80cm,666,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Oskar Tomingas,PVM,Compound,U18,Men,2x50m,80cm,654,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Maris Tetsmann,TYRI,Compound,Adult,Women,2x50m,80cm,652,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lenart Lember,VVVK,Recurve,U13,Men,2x15m,80cm,642,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Semen Kiiakh,VVVK,Recurve,U15,Men,2x30m,80cm,637,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Artur Pramann,VVVK,Recurve,U13,Men,2x15m,80cm,636,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lisete Kanamäe,SAG,Recurve,Adult,Women,2x30m,80cm,624,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lenart Lember,VVVK,Recurve,U13,Men,2x15m,80cm,623,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Semen Kiiakh,VVVK,Recurve,U15,Men,2x30m,80cm,619,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Rasmus Ellam,JVI,Recurve,U13,Men,2x15m,80cm,619,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Oskar Tomingas,PVM,Compound,U18,Men,2x50m,80cm,619,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Rasmus Ellam,JVI,Recurve,U13,Men,2x15m,80cm,616,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Martin Rist,VVVK,Recurve,Adult,Men,2x70m,122cm,615,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Triinu Lilienthal,JVI,Recurve,Adult,Women,2x70m,122cm,614,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mirtel Lilleleht,PVM,Recurve,U18,Women,4x60m,122cm,613,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Henri Veersalu,SAG,Longbow,U13,Men,2x15m,80cm,611,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Artur Pramann,VVVK,Recurve,U13,Men,2x15m,80cm,609,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Martin Rist,VVVK,Recurve,Adult,Men,2x70m,122cm,604,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Triinu Lilienthal,JVI,Recurve,Adult,Women,2x70m,122cm,604,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Jaanus Gross,SAG,Recurve,+50,Men,2x60m,122cm,604,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Henri Veersalu,SAG,Longbow,U13,Men,2x15m,80cm,598,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Priit Tanvel,TLVK,Recurve,Adult,Men,2x70m,122cm,595,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Tanel Kaasik,TLVK,Recurve,Adult,Men,2x70m,122cm,595,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Liise Kuusk,TYRI,Compound,U18,Women,2x50m,80cm,593,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Tarmo Kanamäe,SAG,Compound,+50,Men,2x50m,80cm,593,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Priit Tanvel,TLVK,Recurve,Adult,Men,2x70m,122cm,592,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Jaanus Gross,SAG,Recurve,+50,Men,2x60m,122cm,591,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Tarmo Kanamäe,SAG,Compound,+50,Men,2x50m,80cm,589,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mikk Mihkelson,JVI,Recurve,U18,Men,2x60m,122cm,588,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Holger Peips,VVVK,Longbow,U13,Men,2x15m,80cm,587,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Paul Hanni,SAG,Compound,U21,Men,2x50m,80cm,586,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Karl Õismaa,VVVK,Recurve,Adult,Men,2x30m,80cm,580,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Haidi Kanamäe,SAG,Recurve,Adult,Women,2x30m,80cm,579,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Tanel Kaasik,TLVK,Recurve,Adult,Men,2x70m,122cm,578,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Adriana Mass,PVM,Recurve,Adult,Women,2x30m,80cm,577,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mariann Miller,VVK,Longbow,U13,Women,2x15m,80cm,577,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Holger Peips,VVVK,Longbow,U13,Men,2x15m,80cm,575,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Haidi Kanamäe,SAG,Recurve,Adult,Women,2x30m,80cm,572,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mikk Mihkelson,JVI,Recurve,U18,Men,2x60m,122cm,571,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Adriana Mass,PVM,Recurve,Adult,Women,2x30m,80cm,570,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lisette Gold,JVI,Recurve,U18,Women,2x60m,122cm,568,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lisete Kanamäe,SAG,Recurve,Adult,Women,2x30m,80cm,566,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marek Pillmaa,PVM,Recurve,U13,Men,2x15m,80cm,563,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kirke Sarapu,PVM,Recurve,Adult,Women,2x30m,80cm,560,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Evelyn Rang,STR,Compound,+50,Women,4x50m,80cm,559,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lisette Gold,JVI,Recurve,U18,Women,2x60m,122cm,558,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Birgit Metsjõe,VVVK,Recurve,Adult,Women,2x70m,122cm,557,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Ingrid Ritval,VVVK,Recurve,U18,Women,2x60m,122cm,557,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Jaan Allik,VVVK,Recurve,U15,Men,2x30m,80cm,554,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Stella Õismaa,VVVK,Recurve,U15,Women,2x30m,80cm,554,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Rait Ots,TLVK,Recurve,Adult,Men,2x70m,122cm,551,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Liise Kuusk,TYRI,Compound,U18,Women,2x50m,80cm,551,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Enn Salu,VVK,Longbow,+50,Men,2x30m,80cm,549,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kirke Sarapu,PVM,Recurve,Adult,Women,2x30m,80cm,548,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kain Ilves,VVVK,Barebow,Adult,Men,2x30m,122cm,545,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Märt Labi,VVVK,Recurve,U18,Men,2x60m,122cm,543,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marielle Laasma,PVM,Recurve,Adult,Women,2x70m,122cm,539,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kain Ilves,VVVK,Barebow,Adult,Men,2x30m,122cm,538,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kaarel Pillart,SAG,Recurve,U18,Men,2x60m,122cm,537,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kaarel Pillart,SAG,Recurve,U18,Men,2x60m,122cm,535,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Priit Pramann,VVVK,Recurve,+50,Men,2x60m,122cm,535,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Pilleriin Järve,KSK,Longbow,+50,Women,2x30m,80cm,534,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Pilleriin Järve,KSK,Longbow,+50,Women,2x30m,80cm,533,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Paul Hanni,SAG,Compound,U21,Men,2x50m,80cm,532,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Patrick Järve,VVVK,Recurve,U21,Men,2x70m,122cm,531,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Stella Õismaa,VVVK,Recurve,U15,Women,2x30m,80cm,531,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Birgit Metsjõe,VVVK,Recurve,Adult,Women,2x70m,122cm,530,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Gert Soe,VVVK,Compound,U18,Men,2x50m,80cm,525,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marielle Laasma,PVM,Recurve,Adult,Women,2x70m,122cm,524,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marcella Soesoo,VVVK,Compound,U18,Women,2x50m,80cm,524,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Ingrid Ritval,VVVK,Recurve,U18,Women,2x60m,122cm,523,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Keira Tenno,VVVK,Compound,U18,Women,4x50m,80cm,522,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Indrek Hiie,SAG,Recurve,+50,Men,2x60m,122cm,521,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mariann Miller,VVK,Longbow,U13,Women,2x15m,80cm,520,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Jaan Allik,VVVK,Recurve,U15,Men,2x30m,80cm,519,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Enn Salu,VVK,Longbow,+50,Men,2x30m,80cm,517,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Rait Ots,TLVK,Recurve,Adult,Men,2x70m,122cm,516,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Karl Õismaa,VVVK,Recurve,Adult,Men,2x30m,80cm,512,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Andres Sild,SAG,Recurve,+50,Men,2x60m,122cm,509,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Viktor Yevchyshyn,VVVK,Longbow,U18,Men,2x30m,80cm,508,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Indrek Hiie,SAG,Recurve,+50,Men,2x60m,122cm,506,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Viktor Yevchyshyn,VVVK,Longbow,U18,Men,2x30m,80cm,506,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marten Mäger,PVM,Recurve,U18,Men,2x60m,122cm,504,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Priit Pramann,VVVK,Recurve,+50,Men,2x60m,122cm,503,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Reesi Volmer,PVM,Recurve,Adult,Women,2x70m,122cm,502,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Märt Labi,VVVK,Recurve,U18,Men,2x60m,122cm,502,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Andres Sild,SAG,Recurve,+50,Men,2x60m,122cm,502,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marek Pillmaa,PVM,Recurve,U13,Men,2x15m,80cm,500,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Triinu Rõigas,VVVK,Recurve,Adult,Women,2x30m,80cm,500,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lisete Lepik,VVVK,Recurve,U18,Women,2x60m,122cm,499,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Patrick Järve,VVVK,Recurve,U21,Men,2x70m,122cm,494,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marcella Soesoo,VVVK,Compound,U18,Women,2x50m,80cm,494,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Triinu Rõigas,VVVK,Recurve,Adult,Women,2x30m,80cm,493,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Raoul Johanson,PVM,Recurve,+50,Men,2x60m,122cm,488,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Reesi Volmer,PVM,Recurve,Adult,Women,2x70m,122cm,487,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Tarvet Labi,VVVK,Recurve,U21,Men,2x70m,122cm,484,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Emili Hanni,SAG,Recurve,U21,Women,2x70m,122cm,476,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Tarvet Labi,VVVK,Recurve,U21,Men,2x70m,122cm,470,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Raoul Johanson,PVM,Recurve,+50,Men,2x60m,122cm,464,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lisete Lepik,VVVK,Recurve,U18,Women,2x60m,122cm,463,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Robert Kroon,TVSK,Recurve,U18,Men,2x60m,122cm,460,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Gereth Soesoo,VVVK,Recurve,U21,Men,2x70m,122cm,457,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Martin Madisson,PVM,Compound,Adult,Men,4x50m,80cm,454,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Emili Hanni,SAG,Recurve,U21,Women,2x70m,122cm,449,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Robert Kroon,TVSK,Recurve,U18,Men,2x60m,122cm,447,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Marten Mäger,PVM,Recurve,U18,Men,2x60m,122cm,441,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Keiro Männik,VVVK,Recurve,U15,Men,2x30m,80cm,441,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kaja Loot,SVK,Longbow,+50,Women,2x30m,80cm,441,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Andri Leiman,VVVK,Longbow,U18,Men,4x30m,80cm,438,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kaja Loot,SVK,Longbow,+50,Women,2x30m,80cm,429,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kristiina Koppel,VVVK,Barebow,U13,Women,2x15m,122cm,426,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mikk Adler,KSK,Longbow,Adult,Men,2x50m,80cm,422,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Siim Hiie,SAG,Recurve,U15,Men,2x30m,80cm,420,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mikk Adler,KSK,Longbow,Adult,Men,2x50m,80cm,415,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Keiro Männik,VVVK,Recurve,U15,Men,2x30m,80cm,413,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Siim Hiie,SAG,Recurve,U15,Men,2x30m,80cm,413,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Ats Põdra,VVVK,Longbow,U18,Men,2x30m,80cm,399,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Gert Soe,VVVK,Compound,U18,Men,2x50m,80cm,390,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Kristiina Koppel,VVVK,Barebow,U13,Women,2x15m,122cm,390,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Stella Volmer,PVM,Recurve,U18,Women,2x60m,122cm,387,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Ats Põdra,VVVK,Longbow,U18,Men,2x30m,80cm,385,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Gereth Soesoo,VVVK,Recurve,U21,Men,2x70m,122cm,384,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Joosep Oja,VVVK,Recurve,U15,Men,2x30m,80cm,374,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Markus Remmelgas,PVM,Recurve,U13,Men,2x15m,80cm,364,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Stella Volmer,PVM,Recurve,U18,Women,2x60m,122cm,354,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lovisa Lember,VVVK,Recurve,U13,Women,15m,80cm,351,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Markus Remmelgas,PVM,Recurve,U13,Men,2x15m,80cm,348,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lovisa Lember,VVVK,Recurve,U13,Women,15m,80cm,343,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Maris Tetsmann,TYRI,Compound,Adult,Women,50m,80cm,342,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lovisa Lember,VVVK,Recurve,U13,Women,15m,80cm,340,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,338,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lovisa Lember,VVVK,Recurve,U13,Women,15m,80cm,338,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lennely Sälik,PVM,Recurve,U13,Women,15m,80cm,338,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lennely Sälik,PVM,Recurve,U13,Women,15m,80cm,338,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,337,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Mirtel Lilleleht,PVM,Recurve,U18,Women,2x60m,122cm,336,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,336,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lennely Sälik,PVM,Recurve,U13,Women,15m,80cm,336,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,334,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lennely Sälik,PVM,Recurve,U13,Women,15m,80cm,331,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Oskar Tomingas,PVM,Compound,U18,Men,50m,80cm,328,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Maris Tetsmann,TYRI,Compound,Adult,Women,50m,80cm,327,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Maris Tetsmann,TYRI,Compound,Adult,Women,50m,80cm,327,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Oskar Tomingas,PVM,Compound,U18,Men,50m,80cm,326,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Maris Tetsmann,TYRI,Compound,Adult,Women,50m,80cm,325,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lisete Kanamäe,SAG,Recurve,Adult,Women,30m,80cm,324,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lenart Lember,VVVK,Recurve,U13,Men,15m,80cm,322,XXVII Eve Suitsu memoriaal 2025
2025-06-07,Lenart Lember,VVVK,Recurve,U13,Men,15m,80cm,320,XXVII Eve Suitsu memoriaal 2025
