Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-08-02,Karoliina Kübar,TVSK,Recurve,U21,Men,2x18m,40cm,471,Noorte Talvekarikas 2025
2025-08-02,Rasmus Kanamäe,SAG,Compound,U18,Men,2x18m,40cm,471,Noorte Talvekarikas 2025
2025-08-02,Siim Hiie,SAG,Recurve,U15,Men,2x15m,80cm,461,Noorte Talvekarikas 2025
2025-08-02,Emili Hanni,SAG,Recurve,U21,Men,2x18m,40cm,453,Noorte Talvekarikas 2025
2025-08-02,Tairo Priks,VVK,Barebow,U15,Men,2x15m,122cm,448,Noorte Talvekarikas 2025
2025-08-02,Albert Ild,JVI,Recurve,U13,Men,2x15m,80cm,445,Noorte Talvekarikas 2025
2025-08-02,Kevin Ratassepp,VVK,Longbow,U15,Men,2x15m,80cm,438,Noorte Talvekarikas 2025
2025-08-02,Ella-Joanna Salumaa,VVK,Longbow,U13,Women,2x15m,80cm,430,Noorte Talvekarikas 2025
2025-08-02,Kerttu Keerdo,MAG,Longbow,U18,Men,2x18m,80cm,415,Noorte Talvekarikas 2025
2025-08-02,Keneth Jõks,KVK,Longbow,U18,Men,2x18m,80cm,411,Noorte Talvekarikas 2025
2025-08-02,Kristelle Liukonen,VVK,Barebow,U15,Men,2x15m,122cm,407,Noorte Talvekarikas 2025
2025-08-02,Ivan Blagi,STR,Barebow,U18,Men,2x18m,80cm,398,Noorte Talvekarikas 2025
2025-08-02,Joonatan Vaiklo,SAG,Recurve,U15,Men,2x15m,80cm,390,Noorte Talvekarikas 2025
2025-08-02,Nikita Valashas,STR,Barebow,U18,Men,2x18m,80cm,382,Noorte Talvekarikas 2025
2025-08-02,Liisa Sibrits,VVK,Barebow,U15,Men,2x15m,122cm,354,Noorte Talvekarikas 2025
2025-08-02,Kendra Porro,VVK,Longbow,U13,Women,2x15m,80cm,354,Noorte Talvekarikas 2025
2025-08-02,Mirelle Pommer,SAG,Barebow,U18,Men,2x18m,80cm,350,Noorte Talvekarikas 2025
2025-08-02,Mariann Miller,VVK,Longbow,U13,Women,2x15m,80cm,348,Noorte Talvekarikas 2025
2025-08-02,Johanna Takking,VVK,Longbow,U13,Women,2x15m,80cm,332,Noorte Talvekarikas 2025
2025-08-02,Christian Kolberg,MAG,Longbow,U15,Men,2x15m,80cm,302,Noorte Talvekarikas 2025
2025-08-02,Emma Kask,TVSK,Recurve,U18,Women,18m,80cm,296,Noorte Talvekarikas 2025
2025-08-02,Miia Kerde,SAG,Compound,U15,Men,15m,80cm,296,Noorte Talvekarikas 2025
2025-08-02,Emma Kask,TVSK,Recurve,U18,Women,18m,80cm,294,Noorte Talvekarikas 2025
2025-08-02,Miia Kerde,SAG,Compound,U15,Men,15m,80cm,292,Noorte Talvekarikas 2025
2025-08-02,Keron Saulus,TLVK,Recurve,U18,Men,18m,80cm,290,Noorte Talvekarikas 2025
2025-08-02,Marten Suits,SAG,Recurve,U18,Men,18m,80cm,285,Noorte Talvekarikas 2025
2025-08-02,Kaarel Pillart,SAG,Recurve,U18,Men,18m,80cm,285,Noorte Talvekarikas 2025
2025-08-02,Marten Suits,SAG,Recurve,U18,Men,18m,80cm,284,Noorte Talvekarikas 2025
2025-08-02,Karita Uuselu,SAG,Recurve,U13,Men,15m,80cm,283,Noorte Talvekarikas 2025
2025-08-02,Karita Uuselu,SAG,Recurve,U13,Men,15m,80cm,283,Noorte Talvekarikas 2025
2025-08-02,Armin Selgis,MAG,Compound,U18,Men,2x18m,40cm,283,Noorte Talvekarikas 2025
2025-08-02,Vanessa Vagul,TVSK,Compound,U15,Men,15m,80cm,283,Noorte Talvekarikas 2025
2025-08-02,Kaarel Pillart,SAG,Recurve,U18,Men,18m,80cm,282,Noorte Talvekarikas 2025
2025-08-02,Keron Saulus,TLVK,Recurve,U18,Men,18m,80cm,281,Noorte Talvekarikas 2025
2025-08-02,Vanessa Vagul,TVSK,Compound,U15,Men,15m,80cm,281,Noorte Talvekarikas 2025
2025-08-02,Liise Rätsep,SAG,Recurve,U18,Women,18m,80cm,277,Noorte Talvekarikas 2025
2025-08-02,Eron Matri Mikku,SAG,Compound,U15,Men,15m,80cm,277,Noorte Talvekarikas 2025
2025-08-02,Krent Kaasik,TVSK,Recurve,U15,Men,15m,80cm,276,Noorte Talvekarikas 2025
2025-08-02,Marten Soovik,JVI,Recurve,U13,Men,15m,80cm,276,Noorte Talvekarikas 2025
2025-08-02,Eron Mikku,SAG,Compound,U15,Men,15m,80cm,276,Noorte Talvekarikas 2025
2025-08-02,Liise Rätsep,SAG,Recurve,U18,Women,18m,80cm,275,Noorte Talvekarikas 2025
2025-08-02,Krent Kaasik,TVSK,Recurve,U15,Men,15m,80cm,272,Noorte Talvekarikas 2025
2025-08-02,Marten Soovik,JVI,Recurve,U13,Men,15m,80cm,270,Noorte Talvekarikas 2025
2025-08-02,Ratmir Babitšev,STR,Barebow,U13,Men,15m,122cm,270,Noorte Talvekarikas 2025
2025-08-02,Ekaterina Novikova,STR,Recurve,U15,Men,15m,80cm,269,Noorte Talvekarikas 2025
2025-08-02,Elisabeth Dederer,JVI,Recurve,U13,Men,15m,80cm,268,Noorte Talvekarikas 2025
2025-08-02,Veleia Ovsianytska,STR,Recurve,U18,Women,18m,80cm,267,Noorte Talvekarikas 2025
2025-08-02,Ekaterina Novikova,STR,Recurve,U15,Men,15m,80cm,267,Noorte Talvekarikas 2025
2025-08-02,Anne Sein,SAG,Recurve,U21,Men,18m,40cm,266,Noorte Talvekarikas 2025
2025-08-02,Theresa Desiree Noor,TLVK,Barebow,U15,Men,15m,122cm,264,Noorte Talvekarikas 2025
2025-08-02,Theresa Noor,TLVK,Barebow,U15,Men,15m,122cm,264,Noorte Talvekarikas 2025
2025-08-02,Jette Martinfeld,MAG,Compound,U15,Men,15m,80cm,261,Noorte Talvekarikas 2025
2025-08-02,Rasmus Ellam,JVI,Recurve,U13,Men,15m,80cm,259,Noorte Talvekarikas 2025
2025-08-02,Simona Jermann,SAG,Barebow,U18,Men,18m,80cm,259,Noorte Talvekarikas 2025
2025-08-02,Rao Kaarel Lõpp,TVSK,Barebow,U18,Men,18m,80cm,257,Noorte Talvekarikas 2025
2025-08-02,Joonatan Valk,TVSK,Barebow,U18,Men,18m,80cm,257,Noorte Talvekarikas 2025
2025-08-02,Aleksandr Tatarlõ,TLVK,Barebow,U13,Men,15m,122cm,257,Noorte Talvekarikas 2025
2025-08-02,Rao Lõpp,TVSK,Barebow,U18,Men,18m,80cm,256,Noorte Talvekarikas 2025
2025-08-02,Jette Martinfeld,MAG,Compound,U15,Men,15m,80cm,255,Noorte Talvekarikas 2025
2025-08-02,Anne Sein,SAG,Recurve,U21,Men,18m,40cm,254,Noorte Talvekarikas 2025
2025-08-02,Paul Hanni,SAG,Compound,U21,Men,18m,40cm,254,Noorte Talvekarikas 2025
2025-08-02,Ratmir Babitšev,STR,Barebow,U13,Men,15m,122cm,254,Noorte Talvekarikas 2025
2025-08-02,Veleia Ovsianytska,STR,Recurve,U18,Women,18m,80cm,253,Noorte Talvekarikas 2025
2025-08-02,Paul Hanni,SAG,Compound,U21,Men,18m,40cm,252,Noorte Talvekarikas 2025
2025-08-02,Elisabeth Dederer,JVI,Recurve,U13,Men,15m,80cm,251,Noorte Talvekarikas 2025
2025-08-02,Simona Jermann,SAG,Barebow,U18,Men,18m,80cm,250,Noorte Talvekarikas 2025
2025-08-02,Joonatan Valk,TVSK,Barebow,U18,Men,18m,80cm,250,Noorte Talvekarikas 2025
2025-08-02,Rasmus Sibrits,VVK,Barebow,U18,Men,18m,80cm,250,Noorte Talvekarikas 2025
2025-08-02,Aleksandr Tatarlõ,TLVK,Barebow,U13,Men,15m,122cm,250,Noorte Talvekarikas 2025
2025-08-02,Eleri Jaaniste,SAG,Recurve,U18,Women,18m,80cm,248,Noorte Talvekarikas 2025
2025-08-02,Eleri Jaaniste,SAG,Recurve,U18,Women,18m,80cm,245,Noorte Talvekarikas 2025
2025-08-02,Rasmus Lõpp,TVSK,Recurve,U21,Men,18m,40cm,241,Noorte Talvekarikas 2025
2025-08-02,Karoliina Kübar,TVSK,Recurve,U21,Men,18m,40cm,239,Noorte Talvekarikas 2025
2025-08-02,Rasmus Ellam,JVI,Recurve,U13,Men,15m,80cm,238,Noorte Talvekarikas 2025
2025-08-02,Aliaksandra Petrushenka,STR,Barebow,U18,Men,18m,80cm,238,Noorte Talvekarikas 2025
2025-08-02,Siim Hiie,SAG,Recurve,U15,Men,15m,80cm,237,Noorte Talvekarikas 2025
2025-08-02,Rasmus Kanamäe,SAG,Compound,U18,Men,18m,40cm,237,Noorte Talvekarikas 2025
2025-08-02,Aliaksandra Petrushenka,STR,Barebow,U18,Men,18m,80cm,237,Noorte Talvekarikas 2025
2025-08-02,Joonatan Vaiklo,SAG,Recurve,U15,Men,15m,80cm,236,Noorte Talvekarikas 2025
2025-08-02,Albert Albus Ild,JVI,Recurve,U13,Men,15m,80cm,236,Noorte Talvekarikas 2025
2025-08-02,Rasmus Sibrits,VVK,Barebow,U18,Men,18m,80cm,236,Noorte Talvekarikas 2025
2025-08-02,Rasmus Kanamäe,SAG,Compound,U18,Men,18m,40cm,234,Noorte Talvekarikas 2025
2025-08-02,Rasmus Mihkel Lõpp,TVSK,Recurve,U21,Men,18m,40cm,233,Noorte Talvekarikas 2025
2025-08-02,Karoliina Kübar,TVSK,Recurve,U21,Men,18m,40cm,232,Noorte Talvekarikas 2025
2025-08-02,Emili Hanni,SAG,Recurve,U21,Men,18m,40cm,232,Noorte Talvekarikas 2025
2025-08-02,Ella-Joanna Salumaa,VVK,Longbow,U13,Women,15m,80cm,226,Noorte Talvekarikas 2025
2025-08-02,Tairo Priks,VVK,Barebow,U15,Men,15m,122cm,225,Noorte Talvekarikas 2025
2025-08-02,Siim Oliver Hiie,SAG,Recurve,U15,Men,15m,80cm,224,Noorte Talvekarikas 2025
2025-08-02,Tairo Priks,VVK,Barebow,U15,Men,15m,122cm,223,Noorte Talvekarikas 2025
2025-08-02,Kevin Ratassepp,VVK,Longbow,U15,Men,15m,80cm,223,Noorte Talvekarikas 2025
2025-08-02,Teele Soom,VVK,Longbow,U13,Women,2x15m,80cm,222,Noorte Talvekarikas 2025
2025-08-02,Emili Hanni,SAG,Recurve,U21,Men,18m,40cm,221,Noorte Talvekarikas 2025
2025-08-02,Kerttu Keerdo,MAG,Longbow,U18,Men,18m,80cm,218,Noorte Talvekarikas 2025
2025-08-02,Keneth Jõks,KVK,Longbow,U18,Men,18m,80cm,216,Noorte Talvekarikas 2025
2025-08-02,Kristelle Liukonen,VVK,Barebow,U15,Men,15m,122cm,215,Noorte Talvekarikas 2025
2025-08-02,Kevin Ratassepp,VVK,Longbow,U15,Men,15m,80cm,215,Noorte Talvekarikas 2025
2025-08-02,Albert Ild,JVI,Recurve,U13,Men,15m,80cm,209,Noorte Talvekarikas 2025
2025-08-02,Liisa Sibrits,VVK,Barebow,U15,Men,15m,122cm,206,Noorte Talvekarikas 2025
2025-08-02,Ella-Joanna Salumaa,VVK,Longbow,U13,Women,15m,80cm,204,Noorte Talvekarikas 2025
2025-08-02,Nikita Valashas,STR,Barebow,U18,Men,18m,80cm,203,Noorte Talvekarikas 2025
2025-08-02,Ivan Blagi,STR,Barebow,U18,Men,18m,80cm,200,Noorte Talvekarikas 2025
2025-08-02,Ivan Blagi,STR,Barebow,U18,Men,18m,80cm,198,Noorte Talvekarikas 2025
2025-08-02,Kerttu Keerdo,MAG,Longbow,U18,Men,18m,80cm,197,Noorte Talvekarikas 2025
2025-08-02,Mariann Miller,VVK,Longbow,U13,Women,15m,80cm,197,Noorte Talvekarikas 2025
2025-08-02,Keneth Jõks,KVK,Longbow,U18,Men,18m,80cm,195,Noorte Talvekarikas 2025
2025-08-02,Christian Kolberg,MAG,Longbow,U15,Men,15m,80cm,194,Noorte Talvekarikas 2025
2025-08-02,Kristelle Liukonen,VVK,Barebow,U15,Men,15m,122cm,192,Noorte Talvekarikas 2025
2025-08-02,Kendra Porro,VVK,Longbow,U13,Women,15m,80cm,192,Noorte Talvekarikas 2025
2025-08-02,Mirelle Pommer,SAG,Barebow,U18,Men,18m,80cm,184,Noorte Talvekarikas 2025
2025-08-02,Nikita Valashas,STR,Barebow,U18,Men,18m,80cm,179,Noorte Talvekarikas 2025
2025-08-02,Johanna Takking,VVK,Longbow,U13,Women,15m,80cm,173,Noorte Talvekarikas 2025
2025-08-02,Tuuli Soom,VVK,Longbow,U18,Men,2x18m,80cm,167,Noorte Talvekarikas 2025
2025-08-02,Mirelle Pommer,SAG,Barebow,U18,Men,18m,80cm,166,Noorte Talvekarikas 2025
2025-08-02,Kendra Porro,VVK,Longbow,U13,Women,15m,80cm,162,Noorte Talvekarikas 2025
2025-08-02,Johanna Takking,VVK,Longbow,U13,Women,15m,80cm,159,Noorte Talvekarikas 2025
2025-08-02,Joonatan Vaiklo,SAG,Recurve,U15,Men,15m,80cm,154,Noorte Talvekarikas 2025
2025-08-02,Armin Selgis,MAG,Compound,U18,Men,18m,40cm,151,Noorte Talvekarikas 2025
2025-08-02,Mariann Eleri Miller,VVK,Longbow,U13,Women,15m,80cm,151,Noorte Talvekarikas 2025
2025-08-02,Liisa Sibrits,VVK,Barebow,U15,Men,15m,122cm,148,Noorte Talvekarikas 2025
2025-08-02,Armin Selgis,MAG,Compound,U18,Men,18m,40cm,132,Noorte Talvekarikas 2025
2025-08-02,Teele Soom,VVK,Longbow,U13,Women,15m,80cm,121,Noorte Talvekarikas 2025
2025-08-02,Christian Mathias Kolberg,MAG,Longbow,U15,Men,15m,80cm,108,Noorte Talvekarikas 2025
2025-08-02,Tuuli Soom,VVK,Longbow,U18,Men,18m,80cm,101,Noorte Talvekarikas 2025
2025-08-02,Teele Soom,VVK,Longbow,U13,Women,15m,80cm,101,Noorte Talvekarikas 2025
2025-08-02,Tuuli Soom,VVK,Longbow,U18,Men,18m,80cm,66,Noorte Talvekarikas 2025
