Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-03-23,Karita Uuselu,SAG,Recurve,U13,Women,2x15m,80cm,550,Eesti sisemeistrivõistlused 2025
2025-03-23,Janek Pent,TYRI,Compound,Adult,Men,2x18m,40cm,550,Eesti sisemeistrivõistlused 2025
2025-03-23,Maarja Liis Rüütel,TVSK,Compound,U21,Women,2x18m,40cm,550,Eesti sisemeistrivõistlused 2025
2025-03-23,Maarja Liis Rüütel,TVSK,Compound,U21,Women,2x18m,40cm,550,Eesti sisemeistrivõistlused 2025
2025-03-23,Alo Nurmsalu,VVVK,Recurve,Adult,Men,2x18m,40cm,549,Eesti sisemeistrivõistlused 2025
2025-03-23,Jaan Kookla,BH,Compound,+50,Men,2x18m,40cm,548,Eesti sisemeistrivõistlused 2025
2025-03-23,Thor Mattias Rapp,PVM,Recurve,U18,Men,2x18m,80cm,546,Eesti sisemeistrivõistlused 2025
2025-03-23,Taivo Kovalevski,SVK,Compound,Adult,Men,2x18m,40cm,546,Eesti sisemeistrivõistlused 2025
2025-03-23,Tarmo Kanamäe,SAG,Compound,+50,Men,2x18m,40cm,546,Eesti sisemeistrivõistlused 2025
2025-03-23,Dagne Oriehov,SVK,Compound,U21,Women,2x18m,40cm,546,Eesti sisemeistrivõistlused 2025
2025-03-23,Brigitta Paabo,TVSK,Recurve,U18,Women,2x18m,80cm,545,Eesti sisemeistrivõistlused 2025
2025-03-23,Rait Ots,TLVK,Recurve,Adult,Men,2x18m,40cm,544,Eesti sisemeistrivõistlused 2025
2025-03-23,Gertrud Vaeno,PVM,Recurve,U18,Women,2x18m,80cm,544,Eesti sisemeistrivõistlused 2025
2025-03-23,Theresa Desiree Noor,TLVK,Barebow,U15,Women,2x15m,122cm,544,Eesti sisemeistrivõistlused 2025
2025-03-23,Tanel Kaasik,TLVK,Recurve,+50,Men,2x18m,40cm,543,Eesti sisemeistrivõistlused 2025
2025-03-23,Marten Mäger,PVM,Recurve,U18,Men,2x18m,80cm,543,Eesti sisemeistrivõistlused 2025
2025-03-23,Märt Labi,VVVK,Recurve,U18,Men,2x18m,80cm,543,Eesti sisemeistrivõistlused 2025
2025-03-23,Krent Kaasik,TVSK,Recurve,U15,Men,2x15m,80cm,543,Eesti sisemeistrivõistlused 2025
2025-03-23,Raimond Schasmin,TYRI,Compound,U13,Men,2x15m,80cm,543,Eesti sisemeistrivõistlused 2025
2025-03-23,Andres Sarapuu,VVVK,Recurve,U21,Men,2x18m,40cm,542,Eesti sisemeistrivõistlused 2025
2025-03-23,Märt Gross,SAG,Recurve,U15,Men,2x15m,80cm,542,Eesti sisemeistrivõistlused 2025
2025-03-23,Jevgeni Ikko,STR,Compound,+50,Men,2x18m,40cm,542,Eesti sisemeistrivõistlused 2025
2025-03-23,Karoli Luige,NS,Recurve,Adult,Women,2x18m,40cm,541,Eesti sisemeistrivõistlused 2025
2025-03-23,Miia Martha Limmer,SAG,Recurve,U18,Women,2x18m,80cm,540,Eesti sisemeistrivõistlused 2025
2025-03-23,Liise Kuusk,TYRI,Compound,U18,Women,2x18m,40cm,539,Eesti sisemeistrivõistlused 2025
2025-03-23,Jaanika Rösler,VVVK,Recurve,Adult,Women,2x18m,40cm,537,Eesti sisemeistrivõistlused 2025
2025-03-23,Evelyn Rang,STR,Compound,+50,Women,2x18m,40cm,537,Eesti sisemeistrivõistlused 2025
2025-03-23,Ander Sepp,TVSK,Recurve,U18,Men,2x18m,80cm,536,Eesti sisemeistrivõistlused 2025
2025-03-23,Birgit Metsjõe,VVVK,Recurve,Adult,Women,2x18m,40cm,534,Eesti sisemeistrivõistlused 2025
2025-03-23,Kalle Kirnmann,SAG,Recurve,+50,Men,2x18m,40cm,534,Eesti sisemeistrivõistlused 2025
2025-03-23,Uku Peeter Peedu,SMA,Barebow,U13,Men,2x15m,122cm,534,Eesti sisemeistrivõistlused 2025
2025-03-23,Rasmus Mihkel Lõpp,TVSK,Recurve,U21,Men,2x18m,40cm,533,Eesti sisemeistrivõistlused 2025
2025-03-23,Renate Trei,TLVK,Recurve,U18,Women,2x18m,80cm,533,Eesti sisemeistrivõistlused 2025
2025-03-23,Adriana Vanamb,SVK,Compound,U18,Women,2x18m,40cm,533,Eesti sisemeistrivõistlused 2025
2025-03-23,Rasmus Mihkel Lõpp,TVSK,Recurve,U21,Men,2x18m,40cm,532,Eesti sisemeistrivõistlused 2025
2025-03-23,Joonatan Vaiklo,SAG,Recurve,U13,Men,2x15m,80cm,532,Eesti sisemeistrivõistlused 2025
2025-03-23,Tarvet Labi,VVVK,Recurve,U21,Men,2x18m,40cm,531,Eesti sisemeistrivõistlused 2025
2025-03-23,Hannes Kraav,JVI,Recurve,Adult,Men,2x18m,40cm,528,Eesti sisemeistrivõistlused 2025
2025-03-23,Eve Kivilo,JVI,Recurve,+50,Women,2x18m,40cm,528,Eesti sisemeistrivõistlused 2025
2025-03-23,Johanna Viktoria Jõe,SAG,Recurve,U21,Women,2x18m,40cm,528,Eesti sisemeistrivõistlused 2025
2025-03-23,Gert Soe,VVVK,Compound,U18,Men,2x18m,40cm,528,Eesti sisemeistrivõistlused 2025
2025-03-23,Oskar Tomingas,PVM,Compound,U18,Men,2x18m,40cm,527,Eesti sisemeistrivõistlused 2025
2025-03-23,Annabel Koit,TLVK,Barebow,U15,Women,2x15m,122cm,525,Eesti sisemeistrivõistlused 2025
2025-03-23,Oskar Tõnisson,TVSK,Recurve,U18,Men,2x18m,80cm,524,Eesti sisemeistrivõistlused 2025
2025-03-23,Lennely Sälik,PVM,Recurve,U13,Women,2x15m,80cm,523,Eesti sisemeistrivõistlused 2025
2025-03-23,Tanel Tõnts,TVSK,Compound,U18,Men,2x18m,40cm,523,Eesti sisemeistrivõistlused 2025
2025-03-23,Mattias Saadla,TVSK,Recurve,U18,Men,2x18m,80cm,521,Eesti sisemeistrivõistlused 2025
2025-03-23,Meribel Sarv,SAG,Compound,U18,Women,2x18m,40cm,521,Eesti sisemeistrivõistlused 2025
2025-03-23,Jette Leele Jõe,TVSK,Recurve,U21,Women,2x18m,40cm,520,Eesti sisemeistrivõistlused 2025
2025-03-23,Nazar Kvashuk,VVVK,Recurve,U15,Men,2x15m,80cm,520,Eesti sisemeistrivõistlused 2025
2025-03-23,Brigita Õue,SMA,Barebow,U18,Women,2x18m,80cm,518,Eesti sisemeistrivõistlused 2025
2025-03-23,Jaan Jarek Allik,VVVK,Recurve,U15,Men,2x15m,80cm,517,Eesti sisemeistrivõistlused 2025
2025-03-23,Sandra Masing,TYRI,Compound,U18,Women,2x18m,40cm,517,Eesti sisemeistrivõistlused 2025
2025-03-23,Ratmir Babitšev,STR,Barebow,U13,Men,2x15m,122cm,516,Eesti sisemeistrivõistlused 2025
2025-03-23,Otto Mikkor,VVVK,Recurve,U15,Men,2x15m,80cm,515,Eesti sisemeistrivõistlused 2025
2025-03-23,Elisabeth Dederer,JVI,Recurve,U13,Women,2x15m,80cm,515,Eesti sisemeistrivõistlused 2025
2025-03-23,Karl Kivilo,JVI,Recurve,Adult,Men,2x18m,40cm,514,Eesti sisemeistrivõistlused 2025
2025-03-23,Aleksandr Tatarlõ,TLVK,Barebow,U13,Men,2x15m,122cm,514,Eesti sisemeistrivõistlused 2025
2025-03-23,Lisette Marie Gold,JVI,Recurve,U18,Women,2x18m,80cm,512,Eesti sisemeistrivõistlused 2025
2025-03-23,Ekaterina Novikova,STR,Recurve,U15,Women,2x15m,80cm,512,Eesti sisemeistrivõistlused 2025
2025-03-23,Marielle Laasma,PVM,Recurve,Adult,Women,2x18m,40cm,511,Eesti sisemeistrivõistlused 2025
2025-03-23,Uljana Vingissar,TLVK,Barebow,U13,Women,2x15m,122cm,510,Eesti sisemeistrivõistlused 2025
2025-03-23,Nikita Sazonov,STR,Recurve,U15,Men,2x15m,80cm,509,Eesti sisemeistrivõistlused 2025
2025-03-23,Lenart Lember,VVVK,Recurve,U13,Men,2x15m,80cm,509,Eesti sisemeistrivõistlused 2025
2025-03-23,Mikk Mihkelson,JVI,Recurve,U18,Men,2x18m,80cm,507,Eesti sisemeistrivõistlused 2025
2025-03-23,Marek Pillmaa,PVM,Recurve,U13,Men,2x15m,80cm,506,Eesti sisemeistrivõistlused 2025
2025-03-23,Rudolf Matzen,TLVK,Barebow,U15,Men,2x15m,122cm,505,Eesti sisemeistrivõistlused 2025
2025-03-23,Mirel Missik,VVVK,Recurve,U21,Women,2x18m,40cm,504,Eesti sisemeistrivõistlused 2025
2025-03-23,Saire Rösler,VVVK,Recurve,U18,Women,2x18m,80cm,504,Eesti sisemeistrivõistlused 2025
2025-03-23,Karina Juurik,TLVK,Barebow,U18,Women,2x18m,80cm,504,Eesti sisemeistrivõistlused 2025
2025-03-23,Ilona Kallas,SVK,Longbow,U18,Women,2x18m,80cm,504,Eesti sisemeistrivõistlused 2025
2025-03-23,Are Lember,VVVK,Recurve,Adult,Men,2x18m,40cm,502,Eesti sisemeistrivõistlused 2025
2025-03-23,Tarvet Labi,VVVK,Recurve,U21,Men,2x18m,40cm,502,Eesti sisemeistrivõistlused 2025
2025-03-23,Richard Ritso,TVSK,Recurve,U21,Men,2x18m,40cm,502,Eesti sisemeistrivõistlused 2025
2025-03-23,Karoliina Kübar,TVSK,Recurve,U21,Women,2x18m,40cm,502,Eesti sisemeistrivõistlused 2025
2025-03-23,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,2x15m,80cm,502,Eesti sisemeistrivõistlused 2025
2025-03-23,Aliaksandra Petrushenka,STR,Barebow,U18,Women,2x18m,80cm,501,Eesti sisemeistrivõistlused 2025
2025-03-23,Bronek Ibrus,VVVK,Recurve,U15,Men,2x15m,80cm,500,Eesti sisemeistrivõistlused 2025
2025-03-23,Luisa Tambur,SMA,Barebow,U13,Women,2x15m,122cm,500,Eesti sisemeistrivõistlused 2025
2025-03-23,Paul Hanni,SAG,Compound,U21,Men,2x18m,40cm,499,Eesti sisemeistrivõistlused 2025
2025-03-23,Georg Viitak,TLVK,Longbow,U13,Men,2x15m,80cm,499,Eesti sisemeistrivõistlused 2025
2025-03-23,Sandra Lõoke,VVVK,Recurve,U15,Women,2x15m,80cm,498,Eesti sisemeistrivõistlused 2025
2025-03-23,Henri Kristofer Veersalu,SAG,Longbow,U13,Men,2x15m,80cm,498,Eesti sisemeistrivõistlused 2025
2025-03-23,Patrick Järve,VVVK,Recurve,U21,Men,2x18m,40cm,497,Eesti sisemeistrivõistlused 2025
2025-03-23,Stella Õismaa,VVVK,Recurve,U15,Women,2x15m,80cm,497,Eesti sisemeistrivõistlused 2025
2025-03-23,Argo Sepp,TVSK,Barebow,Adult,Men,2x18m,40cm,497,Eesti sisemeistrivõistlused 2025
2025-03-23,Hein Krista,SAG,Barebow,Adult,Women,2x18m,40cm,496,Eesti sisemeistrivõistlused 2025
2025-03-23,Aksel Ivanov,TLVK,Barebow,U18,Men,2x18m,80cm,495,Eesti sisemeistrivõistlused 2025
2025-03-23,Keneth Jõks,KVK,Longbow,U18,Men,2x18m,80cm,495,Eesti sisemeistrivõistlused 2025
2025-03-23,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,2x18m,40cm,493,Eesti sisemeistrivõistlused 2025
2025-03-23,Kirke Sarapu,PVM,Recurve,U18,Women,2x18m,80cm,493,Eesti sisemeistrivõistlused 2025
2025-03-23,Johannes Lall,TVSK,Barebow,U13,Men,2x15m,122cm,493,Eesti sisemeistrivõistlused 2025
2025-03-23,Sebastian Zimmer,TLVK,Longbow,U13,Men,2x15m,80cm,492,Eesti sisemeistrivõistlused 2025
2025-03-23,Joonatan Valk,TVSK,Barebow,U18,Men,2x18m,80cm,489,Eesti sisemeistrivõistlused 2025
2025-03-23,Jaan Rösler,VVVK,Barebow,Adult,Men,2x18m,40cm,488,Eesti sisemeistrivõistlused 2025
2025-03-23,Marthen Nepste,SVK,Longbow,U15,Men,2x15m,80cm,488,Eesti sisemeistrivõistlused 2025
2025-03-23,Tessa Cathlen Tammik,JVI,Recurve,Adult,Women,2x18m,40cm,484,Eesti sisemeistrivõistlused 2025
2025-03-23,Gereth Soesoo,VVVK,Recurve,U21,Men,2x18m,40cm,484,Eesti sisemeistrivõistlused 2025
2025-03-23,Andres Sarapuu,VVVK,Recurve,U21,Men,2x18m,40cm,483,Eesti sisemeistrivõistlused 2025
2025-03-23,Heleri Nõmm,TVSK,Recurve,Adult,Women,2x18m,40cm,483,Eesti sisemeistrivõistlused 2025
2025-03-23,Siim Oliver Hiie,SAG,Recurve,U15,Men,2x15m,80cm,483,Eesti sisemeistrivõistlused 2025
2025-03-23,Rasmus Ellam,JVI,Recurve,U13,Men,2x15m,80cm,483,Eesti sisemeistrivõistlused 2025
2025-03-23,Silver Hainsoo,KVK,Barebow,U13,Men,2x15m,122cm,475,Eesti sisemeistrivõistlused 2025
2025-03-23,Raoul Johanson,PVM,Recurve,+50,Men,2x18m,40cm,474,Eesti sisemeistrivõistlused 2025
2025-03-23,Mileene Kõlvald,VVVK,Recurve,U13,Women,2x15m,80cm,474,Eesti sisemeistrivõistlused 2025
2025-03-23,Ville Aaron Aau,SMA,Barebow,U13,Men,2x15m,122cm,474,Eesti sisemeistrivõistlused 2025
2025-03-23,Keron Saulus,TLVK,Recurve,U18,Men,2x18m,80cm,473,Eesti sisemeistrivõistlused 2025
2025-03-23,Rao Kaarel Lõpp,TVSK,Barebow,U18,Men,2x18m,80cm,473,Eesti sisemeistrivõistlused 2025
2025-03-23,Kessu Viil,SMA,Barebow,U13,Women,2x15m,122cm,471,Eesti sisemeistrivõistlused 2025
2025-03-23,Svetlana Tatarlõ,TLVK,Longbow,Adult,Women,2x18m,40cm,470,Eesti sisemeistrivõistlused 2025
2025-03-23,Ulla Tatter,TLVK,Barebow,U13,Women,2x15m,122cm,468,Eesti sisemeistrivõistlused 2025
2025-03-23,Johanna Takking,VVK,Longbow,U13,Women,2x15m,80cm,468,Eesti sisemeistrivõistlused 2025
2025-03-23,Urmas Kiviberg,KSK,Barebow,Adult,Men,2x18m,40cm,467,Eesti sisemeistrivõistlused 2025
2025-03-23,Patrick Järve,VVVK,Recurve,U21,Men,2x18m,40cm,465,Eesti sisemeistrivõistlused 2025
2025-03-23,Jan-Jarek Linnas,TLVK,Barebow,U18,Men,2x18m,80cm,464,Eesti sisemeistrivõistlused 2025
2025-03-23,Ella-Joanna Salumaa,VVK,Longbow,U13,Women,2x15m,80cm,464,Eesti sisemeistrivõistlused 2025
2025-03-23,Marii Lehtmets,VVVK,Recurve,U13,Women,2x15m,80cm,463,Eesti sisemeistrivõistlused 2025
2025-03-23,Arsenii Kaplun,VVVK,Barebow,U15,Men,2x15m,122cm,462,Eesti sisemeistrivõistlused 2025
2025-03-23,Simona Jermann,SAG,Barebow,U18,Women,2x18m,80cm,459,Eesti sisemeistrivõistlused 2025
2025-03-23,Paul Villemi,SAG,Barebow,Adult,Men,2x18m,40cm,458,Eesti sisemeistrivõistlused 2025
2025-03-23,Sofia-Elisabeth Järvi,SVK,Longbow,U13,Women,2x15m,80cm,458,Eesti sisemeistrivõistlused 2025
2025-03-23,Lauri Õun,SMA,Barebow,U13,Men,2x15m,122cm,457,Eesti sisemeistrivõistlused 2025
2025-03-23,Kendra Porro,VVK,Longbow,U13,Women,2x15m,80cm,456,Eesti sisemeistrivõistlused 2025
2025-03-23,Kristelle Liukonen,VVK,Barebow,U15,Women,2x15m,122cm,454,Eesti sisemeistrivõistlused 2025
2025-03-23,Andreas Talviste,TLVK,Longbow,U13,Men,2x15m,80cm,450,Eesti sisemeistrivõistlused 2025
2025-03-23,Liis Grellier,TVSK,Recurve,U18,Women,2x18m,80cm,449,Eesti sisemeistrivõistlused 2025
2025-03-23,Kaisa Ritso,TVSK,Recurve,U13,Women,2x15m,80cm,449,Eesti sisemeistrivõistlused 2025
2025-03-23,Maverik Valend,SAG,Recurve,U21,Men,2x18m,40cm,447,Eesti sisemeistrivõistlused 2025
2025-03-23,Harri Verho,MAG,Barebow,Adult,Men,2x18m,40cm,446,Eesti sisemeistrivõistlused 2025
2025-03-23,Triin Kent,KSK,Barebow,Adult,Women,2x18m,40cm,446,Eesti sisemeistrivõistlused 2025
2025-03-23,Marta Amelia Kalmus,TLVK,Barebow,U13,Women,2x15m,122cm,446,Eesti sisemeistrivõistlused 2025
2025-03-23,Paul Jakob Vilms,TLVK,Longbow,U13,Men,2x15m,80cm,446,Eesti sisemeistrivõistlused 2025
2025-03-23,Reesi Volmer,PVM,Recurve,Adult,Women,2x18m,40cm,445,Eesti sisemeistrivõistlused 2025
2025-03-23,Brianna Kreis,SAG,Compound,U18,Women,2x18m,40cm,444,Eesti sisemeistrivõistlused 2025
2025-03-23,Vaido Valli,SAG,Barebow,Adult,Men,2x18m,40cm,443,Eesti sisemeistrivõistlused 2025
2025-03-23,Terje Paomets,KSK,Barebow,Adult,Women,2x18m,40cm,443,Eesti sisemeistrivõistlused 2025
2025-03-23,Ülle Kell,KSK,Longbow,+50,Women,2x18m,40cm,443,Eesti sisemeistrivõistlused 2025
2025-03-23,Karl-Kuldar Nõmm,SVK,Longbow,U13,Men,2x15m,80cm,440,Eesti sisemeistrivõistlused 2025
2025-03-23,Märt Labi,VVVK,Recurve,U18,Men,2x18m,80cm,439,Eesti sisemeistrivõistlused 2025
2025-03-23,Matthias Vesalahti,VVVK,Recurve,U13,Men,2x15m,80cm,439,Eesti sisemeistrivõistlused 2025
2025-03-23,Aare Lauren,LVL,Barebow,+50,Men,2x18m,40cm,439,Eesti sisemeistrivõistlused 2025
2025-03-23,Laur Johannes Lobjakas,TVSK,Barebow,U18,Men,2x18m,80cm,439,Eesti sisemeistrivõistlused 2025
2025-03-23,Mariann Eleri Miller,VVK,Longbow,U13,Women,2x15m,80cm,438,Eesti sisemeistrivõistlused 2025
2025-03-23,Tairo Priks,VVK,Barebow,U15,Men,2x15m,122cm,436,Eesti sisemeistrivõistlused 2025
2025-03-23,Joonas Õue,SMA,Barebow,U13,Men,2x15m,122cm,434,Eesti sisemeistrivõistlused 2025
2025-03-23,Kärt Ehandi,TLVK,Barebow,U18,Women,2x18m,80cm,432,Eesti sisemeistrivõistlused 2025
2025-03-23,Eva-Riti Rand,TLVK,Barebow,U18,Women,2x18m,80cm,431,Eesti sisemeistrivõistlused 2025
2025-03-23,Priit Pramann,VVVK,Recurve,+50,Men,2x18m,40cm,428,Eesti sisemeistrivõistlused 2025
2025-03-23,Anette Tali,VVK,Longbow,U15,Women,2x15m,80cm,428,Eesti sisemeistrivõistlused 2025
2025-03-23,Tiit Heinsalu,SJK,Recurve,+50,Men,2x18m,40cm,427,Eesti sisemeistrivõistlused 2025
2025-03-23,Karl Antsmäe,TLVK,Longbow,U15,Men,2x15m,80cm,426,Eesti sisemeistrivõistlused 2025
2025-03-23,Epp Marii Puksmann,TLVK,Recurve,Adult,Women,2x18m,40cm,425,Eesti sisemeistrivõistlused 2025
2025-03-23,Priidu Paomets,KSK,Barebow,Adult,Men,2x18m,40cm,425,Eesti sisemeistrivõistlused 2025
2025-03-23,Karl Õismaa,VVVK,Recurve,U18,Men,2x18m,80cm,424,Eesti sisemeistrivõistlused 2025
2025-03-23,Kerttu Keerdo,MAG,Longbow,U18,Women,2x18m,80cm,424,Eesti sisemeistrivõistlused 2025
2025-03-23,Maksim Kallaste,VVVK,Recurve,U13,Men,2x15m,80cm,423,Eesti sisemeistrivõistlused 2025
2025-03-23,Ivan Blagi,STR,Barebow,U18,Men,2x18m,80cm,422,Eesti sisemeistrivõistlused 2025
