Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-06-21,Marielle Laasma,PVM,Recurve,Adult,Women,4x70m,122cm,1071,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Patrick Järve,VVVK,Recurve,U21,Men,4x70m,122cm,1069,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Birgit Metsjõe,VVVK,Recurve,Adult,Women,4x70m,122cm,1061,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marten Mäger,PVM,Recurve,U18,Men,4x60m,122cm,1049,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Märt Labi,VVVK,Recurve,U18,Men,4x60m,122cm,1026,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,4x30m,80cm,1022,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mariann Miller,VVK,Longbow,U13,Women,4x15m,80cm,1022,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Egert Pähkel,PVM,Recurve,U18,Men,4x60m,122cm,1012,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Priit Pramann,VVVK,Recurve,+50,Men,4x60m,122cm,1010,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Lepik,VVVK,Recurve,U18,Women,4x60m,122cm,1005,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarvet Labi,VVVK,Recurve,U21,Men,4x70m,122cm,981,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Kukk,PVM,Recurve,U13,Men,4x15m,80cm,979,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Kanamäe,SAG,Recurve,U18,Women,4x60m,122cm,974,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Thor Rapp,PVM,Recurve,U18,Men,4x60m,122cm,954,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ardo Ojamets,PVM,Recurve,U18,Men,4x60m,122cm,940,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raoul Johanson,PVM,Recurve,+50,Men,4x60m,122cm,937,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Robert Kroon,TVSK,Recurve,U18,Men,4x60m,122cm,936,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andrey Gerassimov,SAG,Recurve,Adult,Men,4x70m,122cm,921,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Stella Volmer,PVM,Recurve,U18,Women,4x60m,122cm,906,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kalju Baumann,SVK,Barebow,Adult,Men,4x50m,122cm,901,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kersti Baumann,SVK,Barebow,Adult,Women,4x50m,122cm,896,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Reesi Volmer,PVM,Recurve,Adult,Women,4x70m,122cm,882,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Gertrud Vaeno,PVM,Recurve,U18,Women,4x60m,122cm,858,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kristiina Koppel,VVVK,Barebow,U13,Women,4x15m,122cm,829,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Jürgen Ellam,JVI,Recurve,Adult,Men,4x30m,80cm,791,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,4x70m,122cm,723,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Meeri-Marita Paas,SAG,Compound,Adult,Women,2x50m,80cm,698,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Meeri-Marita Paas,SAG,Compound,Adult,Women,2x50m,80cm,697,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Vanessa Vagul,TVSK,Compound,U15,Women,2x30m,80cm,696,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Miia Kerde,SAG,Compound,U15,Women,2x30m,80cm,695,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Miia Kerde,SAG,Compound,U15,Women,2x30m,80cm,693,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Evert Ressar,BH,Compound,Adult,Men,2x50m,80cm,691,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Vanessa Vagul,TVSK,Compound,U15,Women,2x30m,80cm,685,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lennely Sälik,PVM,Recurve,U13,Women,2x15m,80cm,683,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eliise Kalda,JVI,Recurve,U13,Women,2x15m,80cm,681,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lennely Sälik,PVM,Recurve,U13,Women,2x15m,80cm,679,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mait Sirel,PVM,Compound,Adult,Men,2x50m,80cm,678,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eliise Kalda,JVI,Recurve,U13,Women,2x15m,80cm,676,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Evert Ressar,BH,Compound,Adult,Men,2x50m,80cm,675,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mait Sirel,PVM,Compound,Adult,Men,2x50m,80cm,669,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Rasmus Ellam,JVI,Recurve,U13,Men,2x15m,80cm,666,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Krent Kaasik,TVSK,Recurve,U15,Men,2x30m,80cm,665,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raiko Luik,PVM,Recurve,U13,Men,2x15m,80cm,660,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Rasmus Ellam,JVI,Recurve,U13,Men,2x15m,80cm,656,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raiko Luik,PVM,Recurve,U13,Men,2x15m,80cm,656,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Krent Kaasik,TVSK,Recurve,U15,Men,2x30m,80cm,640,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kaisa Kraav,TL,Recurve,U15,Women,2x30m,80cm,638,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Kraav,TL,Recurve,U15,Men,2x30m,80cm,634,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Tomingas,PVM,Compound,U18,Men,2x50m,80cm,634,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Tomingas,PVM,Compound,U18,Men,2x50m,80cm,634,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kaisa Kraav,TL,Recurve,U15,Women,2x30m,80cm,631,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Artur Pramann,VVVK,Recurve,U13,Men,2x15m,80cm,631,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Adriana Mass,PVM,Recurve,Adult,Women,2x30m,80cm,628,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marek Pillmaa,PVM,Recurve,U13,Men,2x15m,80cm,624,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Kraav,TL,Recurve,U15,Men,2x30m,80cm,615,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kait Soesoo,VVVK,Recurve,Adult,Men,2x70m,122cm,608,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Liise Kuusk,TYRI,Compound,U18,Women,2x50m,80cm,604,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marek Pillmaa,PVM,Recurve,U13,Men,2x15m,80cm,602,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarmo Kanamäe,SAG,Compound,+50,Men,2x50m,80cm,601,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarmo Kanamäe,SAG,Compound,+50,Men,2x50m,80cm,601,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Haidi Kanamäe,SAG,Recurve,Adult,Women,2x30m,80cm,599,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ingrid Ritval,VVVK,Recurve,U18,Women,2x60m,122cm,596,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Heino Tenner,KSK,Longbow,+50,Men,2x30m,80cm,596,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Hannes Kraav,TL,Recurve,Adult,Men,2x70m,122cm,595,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ingrid Ritval,VVVK,Recurve,U18,Women,2x60m,122cm,592,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Adriana Mass,PVM,Recurve,Adult,Women,2x30m,80cm,592,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Artur Pramann,VVVK,Recurve,U13,Men,2x15m,80cm,591,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Triinu Rõigas,VVVK,Recurve,Adult,Women,2x30m,80cm,590,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Heino Tenner,KSK,Longbow,+50,Men,2x30m,80cm,589,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andro Raukas,TLVK,Barebow,U21,Men,4x30m,122cm,584,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kait Soesoo,VVVK,Recurve,Adult,Men,2x70m,122cm,581,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Hannes Kraav,TL,Recurve,Adult,Men,2x70m,122cm,580,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Haidi Kanamäe,SAG,Recurve,Adult,Women,2x30m,80cm,578,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kirke Sarapu,PVM,Recurve,Adult,Women,2x30m,80cm,570,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Anne Sein,SAG,Recurve,U21,Women,2x70m,122cm,569,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kirke Sarapu,PVM,Recurve,Adult,Women,2x30m,80cm,567,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marielle Laasma,PVM,Recurve,Adult,Women,2x70m,122cm,563,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eimar Kukk,PVM,Recurve,Adult,Men,2x70m,122cm,558,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Saadla,TVSK,Recurve,U18,Men,2x60m,122cm,557,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tiit Heinsalu,SJK,Recurve,+50,Men,2x60m,122cm,557,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Saadla,TVSK,Recurve,U18,Men,2x60m,122cm,552,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Anne Sein,SAG,Recurve,U21,Women,2x70m,122cm,551,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Triinu Rõigas,VVVK,Recurve,Adult,Women,2x30m,80cm,550,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marten Mäger,PVM,Recurve,U18,Men,2x60m,122cm,546,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Patrick Järve,VVVK,Recurve,U21,Men,2x70m,122cm,544,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,2x30m,80cm,538,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eimar Kukk,PVM,Recurve,Adult,Men,2x70m,122cm,534,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Birgit Metsjõe,VVVK,Recurve,Adult,Women,2x70m,122cm,534,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Märt Labi,VVVK,Recurve,U18,Men,2x60m,122cm,532,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Liise Kuusk,TYRI,Compound,U18,Women,2x50m,80cm,532,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Kanamäe,SAG,Recurve,U18,Women,2x60m,122cm,528,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Birgit Metsjõe,VVVK,Recurve,Adult,Women,2x70m,122cm,527,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Patrick Järve,VVVK,Recurve,U21,Men,2x70m,122cm,525,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tiit Heinsalu,SJK,Recurve,+50,Men,2x60m,122cm,521,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Priit Pramann,VVVK,Recurve,+50,Men,2x60m,122cm,521,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mariann Miller,VVK,Longbow,U13,Women,2x15m,80cm,518,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Lepik,VVVK,Recurve,U18,Women,2x60m,122cm,516,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Thor Rapp,PVM,Recurve,U18,Men,2x60m,122cm,513,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Kukk,PVM,Recurve,U13,Men,2x15m,80cm,510,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marielle Laasma,PVM,Recurve,Adult,Women,2x70m,122cm,508,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Egert Pähkel,PVM,Recurve,U18,Men,2x60m,122cm,508,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Egert Pähkel,PVM,Recurve,U18,Men,2x60m,122cm,504,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mariann Miller,VVK,Longbow,U13,Women,2x15m,80cm,504,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marten Mäger,PVM,Recurve,U18,Men,2x60m,122cm,503,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarvet Labi,VVVK,Recurve,U21,Men,2x70m,122cm,495,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Märt Labi,VVVK,Recurve,U18,Men,2x60m,122cm,494,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Lepik,VVVK,Recurve,U18,Women,2x60m,122cm,489,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Priit Pramann,VVVK,Recurve,+50,Men,2x60m,122cm,489,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andrey Gerassimov,SAG,Recurve,Adult,Men,2x70m,122cm,486,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Tarvet Labi,VVVK,Recurve,U21,Men,2x70m,122cm,486,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Karoliina Haukanõmm,VVVK,Recurve,U15,Women,2x30m,80cm,484,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ardo Ojamets,PVM,Recurve,U18,Men,2x60m,122cm,480,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raoul Johanson,PVM,Recurve,+50,Men,2x60m,122cm,478,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Reesi Volmer,PVM,Recurve,Adult,Women,2x70m,122cm,476,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Kukk,PVM,Recurve,U13,Men,2x15m,80cm,469,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Robert Kroon,TVSK,Recurve,U18,Men,2x60m,122cm,468,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Robert Kroon,TVSK,Recurve,U18,Men,2x60m,122cm,468,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Stella Volmer,PVM,Recurve,U18,Women,2x60m,122cm,467,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kalju Baumann,SVK,Barebow,Adult,Men,2x50m,122cm,463,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kersti Baumann,SVK,Barebow,Adult,Women,2x50m,122cm,463,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Ardo Ojamets,PVM,Recurve,U18,Men,2x60m,122cm,460,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raoul Johanson,PVM,Recurve,+50,Men,2x60m,122cm,459,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lisete Kanamäe,SAG,Recurve,U18,Women,2x60m,122cm,446,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Thor Rapp,PVM,Recurve,U18,Men,2x60m,122cm,441,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Stella Volmer,PVM,Recurve,U18,Women,2x60m,122cm,439,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kalju Baumann,SVK,Barebow,Adult,Men,2x50m,122cm,438,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Gertrud Vaeno,PVM,Recurve,U18,Women,2x60m,122cm,437,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andrey Gerassimov,SAG,Recurve,Adult,Men,2x70m,122cm,435,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kersti Baumann,SVK,Barebow,Adult,Women,2x50m,122cm,433,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Gertrud Vaeno,PVM,Recurve,U18,Women,2x60m,122cm,421,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kristiina Koppel,VVVK,Barebow,U13,Women,2x15m,122cm,415,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kristiina Koppel,VVVK,Barebow,U13,Women,2x15m,122cm,414,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Reesi Volmer,PVM,Recurve,Adult,Women,2x70m,122cm,406,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,2x70m,122cm,405,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Jürgen Ellam,JVI,Recurve,Adult,Men,2x30m,80cm,399,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Jürgen Ellam,JVI,Recurve,Adult,Men,2x30m,80cm,392,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Meeri-Marita Paas,SAG,Compound,Adult,Women,50m,80cm,352,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Vanessa Vagul,TVSK,Compound,U15,Women,30m,80cm,352,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Evert Ressar,BH,Compound,Adult,Men,50m,80cm,351,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Meeri-Marita Paas,SAG,Compound,Adult,Women,50m,80cm,351,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Miia Kerde,SAG,Compound,U15,Women,30m,80cm,348,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Miia Kerde,SAG,Compound,U15,Women,30m,80cm,348,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Miia Kerde,SAG,Compound,U15,Women,30m,80cm,347,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Meeri-Marita Paas,SAG,Compound,Adult,Women,50m,80cm,346,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Meeri-Marita Paas,SAG,Compound,Adult,Women,50m,80cm,346,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lennely Sälik,PVM,Recurve,U13,Women,15m,80cm,345,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Evert Ressar,BH,Compound,Adult,Men,50m,80cm,345,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Miia Kerde,SAG,Compound,U15,Women,30m,80cm,345,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Vanessa Vagul,TVSK,Compound,U15,Women,30m,80cm,345,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eliise Kalda,JVI,Recurve,U13,Women,15m,80cm,344,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Vanessa Vagul,TVSK,Compound,U15,Women,30m,80cm,344,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lennely Sälik,PVM,Recurve,U13,Women,15m,80cm,343,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eliise Kalda,JVI,Recurve,U13,Women,15m,80cm,341,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Evert Ressar,BH,Compound,Adult,Men,50m,80cm,340,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mait Sirel,PVM,Compound,Adult,Men,50m,80cm,340,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Vanessa Vagul,TVSK,Compound,U15,Women,30m,80cm,340,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,339,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raiko Luik,PVM,Recurve,U13,Men,15m,80cm,339,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lennely Sälik,PVM,Recurve,U13,Women,15m,80cm,338,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mait Sirel,PVM,Compound,Adult,Men,50m,80cm,338,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Rasmus Ellam,JVI,Recurve,U13,Men,15m,80cm,337,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eliise Kalda,JVI,Recurve,U13,Women,15m,80cm,337,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mait Sirel,PVM,Compound,Adult,Men,50m,80cm,337,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Lennely Sälik,PVM,Recurve,U13,Women,15m,80cm,336,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Tomingas,PVM,Compound,U18,Men,50m,80cm,336,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eliise Marie Kalda,JVI,Recurve,U13,Women,15m,80cm,335,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mait Sirel,PVM,Compound,Adult,Men,50m,80cm,332,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raiko Luik,PVM,Recurve,U13,Men,15m,80cm,331,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Rasmus Ellam,JVI,Recurve,U13,Men,15m,80cm,330,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Evert Ressar,BH,Compound,Adult,Men,50m,80cm,330,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,329,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Rasmus Ellam,JVI,Recurve,U13,Men,15m,80cm,329,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Andro Raukas,TLVK,Barebow,U21,Men,2x30m,122cm,327,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,326,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Rasmus Ellam,JVI,Recurve,U13,Men,15m,80cm,326,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Mattias Kraav,TL,Recurve,U15,Men,30m,80cm,325,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raiko Luik,PVM,Recurve,U13,Men,15m,80cm,325,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Artur Pramann,VVVK,Recurve,U13,Men,15m,80cm,322,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Raiko Luik,PVM,Recurve,U13,Men,15m,80cm,321,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Oskar Tomingas,PVM,Compound,U18,Men,50m,80cm,321,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Kaisa Kraav,TL,Recurve,U15,Women,30m,80cm,320,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,2x70m,122cm,318,Pärnu Lahtised Meistrivõistlused 2025
2025-06-21,Marleen Põbo,PVM,Recurve,U21,Women,4x70m,122cm,318,Pärnu Lahtised Meistrivõistlused 2025
