Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-05-25,Karmel Uuselu,SAG,Recurve,Adult,Women,2x70m,122cm,430,Eesti Karikavõistlused 2025
2025-05-25,Ingrid Ritval,VVVK,Recurve,U18,Women,2x70m,122cm,428,Eesti Karikavõistlused 2025
2025-05-25,Joonas Õue,SMA,Barebow,U13,Men,2x15m,122cm,427,Eesti Karikavõistlused 2025
2025-05-25,Lisete Kanamäe,SAG,Recurve,U18,Women,2x60m,122cm,423,Eesti Karikavõistlused 2025
2025-05-25,Kaarel Pillart,SAG,Recurve,U18,Men,2x70m,122cm,422,Eesti Karikavõistlused 2025
2025-05-25,Emili Hanni,SAG,Recurve,U21,Women,2x70m,122cm,421,Eesti Karikavõistlused 2025
2025-05-25,Maret Tamme,SAG,Recurve,Adult,Women,2x70m,122cm,414,Eesti Karikavõistlused 2025
2025-05-25,Eva-Maria Vinkel,TLVK,Recurve,Adult,Women,2x70m,122cm,413,Eesti Karikavõistlused 2025
2025-05-25,Nikita Sazonov,STR,Recurve,U15,Men,2x30m,80cm,413,Eesti Karikavõistlused 2025
2025-05-25,Ekaterina Novikova,STR,Recurve,U15,Women,2x30m,80cm,411,Eesti Karikavõistlused 2025
2025-05-25,Mirel Missik,VVVK,Recurve,U21,Women,2x70m,122cm,404,Eesti Karikavõistlused 2025
2025-05-25,Aron Anni,TVSK,Barebow,U13,Men,2x15m,122cm,395,Eesti Karikavõistlused 2025
2025-05-25,Sädeli Nõmm,SVK,Longbow,U13,Women,2x15m,80cm,389,Eesti Karikavõistlused 2025
2025-05-25,Anette Tali,VVK,Longbow,U15,Women,2x15m,80cm,385,Eesti Karikavõistlused 2025
2025-05-25,Morten Lillemaa,VVVK,Longbow,U13,Men,2x15m,80cm,378,Eesti Karikavõistlused 2025
2025-05-25,Jarek Born,SVK,Longbow,U15,Men,2x15m,80cm,365,Eesti Karikavõistlused 2025
2025-05-25,Stella Volmer,PVM,Recurve,U18,Women,2x60m,122cm,364,Eesti Karikavõistlused 2025
2025-05-25,Rasmus Kanamäe,SAG,Compound,U18,Men,2x50m,80cm,364,Eesti Karikavõistlused 2025
2025-05-25,Robin Jäätma,TYRI,Compound,Adult,Men,50m,80cm,357,Eesti Karikavõistlused 2025
2025-05-25,Robin Jäätma,TYRI,Compound,Adult,Men,50m,80cm,356,Eesti Karikavõistlused 2025
2025-05-25,Vanessa Vagul,TVSK,Compound,U13,Women,15m,80cm,356,Eesti Karikavõistlused 2025
2025-05-25,Vanessa Vagul,TVSK,Compound,U13,Women,15m,80cm,356,Eesti Karikavõistlused 2025
2025-05-25,Helle Rätsep,SAG,Recurve,+60,Women,2x60m,122cm,354,Eesti Karikavõistlused 2025
2025-05-25,Karl-Märten Aren,TYRI,Compound,U13,Men,15m,80cm,354,Eesti Karikavõistlused 2025
2025-05-25,Joosep Oja,VVVK,Recurve,U15,Men,2x30m,80cm,352,Eesti Karikavõistlused 2025
2025-05-25,Karl-Märten Aren,TYRI,Compound,U13,Men,15m,80cm,352,Eesti Karikavõistlused 2025
2025-05-25,Kristofer Juursalu,TVSK,Barebow,U21,Men,2x30m,122cm,350,Eesti Karikavõistlused 2025
2025-05-25,Rahel Müürsoo,TLVK,Barebow,U18,Women,2x30m,122cm,350,Eesti Karikavõistlused 2025
2025-05-25,Ingo Sillat,SVK,Longbow,U15,Men,2x15m,80cm,350,Eesti Karikavõistlused 2025
2025-05-25,Lovisa Lember,VVVK,Recurve,U13,Women,15m,80cm,348,Eesti Karikavõistlused 2025
2025-05-25,Gert-Rayder Pening,LVL,Compound,U13,Men,15m,80cm,348,Eesti Karikavõistlused 2025
2025-05-25,Eliise Kalda,JVI,Recurve,U13,Women,15m,80cm,347,Eesti Karikavõistlused 2025
2025-05-25,Evert Ressar,BH,Compound,Adult,Men,50m,80cm,347,Eesti Karikavõistlused 2025
2025-05-25,Ain Välja,JVI,Recurve,U13,Men,15m,80cm,346,Eesti Karikavõistlused 2025
2025-05-25,Eliise Kalda,JVI,Recurve,U13,Women,15m,80cm,346,Eesti Karikavõistlused 2025
2025-05-25,Mait Sirel,PVM,Compound,U18,Men,50m,80cm,346,Eesti Karikavõistlused 2025
2025-05-25,Karoline Kivilo,JVI,Recurve,U15,Women,30m,80cm,345,Eesti Karikavõistlused 2025
2025-05-25,Mait Sirel,PVM,Compound,U18,Men,50m,80cm,344,Eesti Karikavõistlused 2025
2025-05-25,Caius Kand,TYRI,Compound,Adult,Men,50m,80cm,343,Eesti Karikavõistlused 2025
2025-05-25,Kristi Ilves,TYRI,Compound,Adult,Women,50m,80cm,343,Eesti Karikavõistlused 2025
2025-05-25,Evert Ressar,BH,Compound,Adult,Men,50m,80cm,342,Eesti Karikavõistlused 2025
2025-05-25,Mait Sirel,PVM,Compound,U18,Men,50m,80cm,342,Eesti Karikavõistlused 2025
2025-05-25,Gert-Rayder Pening,LVL,Compound,U13,Men,15m,80cm,342,Eesti Karikavõistlused 2025
2025-05-25,Marten Soovik,JVI,Recurve,U13,Men,15m,80cm,341,Eesti Karikavõistlused 2025
2025-05-25,Marten Soovik,JVI,Recurve,U13,Men,15m,80cm,339,Eesti Karikavõistlused 2025
2025-05-25,Mait Sirel,PVM,Compound,U18,Men,50m,80cm,338,Eesti Karikavõistlused 2025
2025-05-25,Kristi Ilves,TYRI,Compound,Adult,Women,50m,80cm,338,Eesti Karikavõistlused 2025
2025-05-25,Helena Linder,TYRI,Compound,U13,Women,15m,80cm,338,Eesti Karikavõistlused 2025
2025-05-25,Uku Riisenberg,VVVK,Recurve,U18,Men,2x60m,122cm,337,Eesti Karikavõistlused 2025
2025-05-25,Karoline Kivilo,JVI,Recurve,U15,Women,30m,80cm,337,Eesti Karikavõistlused 2025
2025-05-25,Raimond Schasmin,TYRI,Compound,U13,Men,15m,80cm,337,Eesti Karikavõistlused 2025
2025-05-25,Lovisa Lember,VVVK,Recurve,U13,Women,15m,80cm,336,Eesti Karikavõistlused 2025
2025-05-25,Helena Linder,TYRI,Compound,U13,Women,15m,80cm,335,Eesti Karikavõistlused 2025
2025-05-25,Maris Tetsmann,TYRI,Compound,Adult,Women,50m,80cm,334,Eesti Karikavõistlused 2025
2025-05-25,Mia Aotäht,TLVK,Barebow,U18,Women,2x30m,122cm,334,Eesti Karikavõistlused 2025
2025-05-25,Aksel Tähepõld,SAG,Compound,U21,Men,50m,80cm,333,Eesti Karikavõistlused 2025
2025-05-25,Maria-Liisa Mättas,TYRI,Compound,U15,Women,30m,80cm,333,Eesti Karikavõistlused 2025
2025-05-25,Ain Markus Välja,JVI,Recurve,U13,Men,15m,80cm,332,Eesti Karikavõistlused 2025
