Date,Athlete,Club,Bow Type,Age Class,Gender,Distance,Face,Result,Competition
2025-05-10,Nazar Kvashuk,VVVK,Recurve,U15,Men,2x30m,80cm,591,Puiatu Kevadnooled
2025-05-10,Liise Kuusk,TYRI,Compound,U18,Women,2x50m,80cm,591,Puiatu Kevadnooled
2025-05-10,Karl Robin Järve,VVVK,Recurve,Adult,Men,2x30m,80cm,590,Puiatu Kevadnooled
2025-05-10,Otto Mikkor,VVVK,Recurve,U15,Men,2x30m,80cm,587,Puiatu Kevadnooled
2025-05-10,Albert Albus Ild,JVI,Recurve,U13,Men,2x15m,80cm,586,Puiatu Kevadnooled
2025-05-10,Luisa Kasuk,VVVK,Recurve,Adult,Women,2x30m,80cm,585,Puiatu Kevadnooled
2025-05-10,Jaanus Gross,SAG,Recurve,Adult,Men,2x70m,122cm,584,Puiatu Kevadnooled
2025-05-10,Are Lember,VVVK,Recurve,Adult,Men,2x70m,122cm,579,Puiatu Kevadnooled
2025-05-10,Adriana Mass,PVM,Recurve,Adult,Women,2x30m,80cm,578,Puiatu Kevadnooled
2025-05-10,Priit Tanvel,TLVK,Recurve,Adult,Men,2x70m,122cm,575,Puiatu Kevadnooled
2025-05-10,Jaanika Rösler,VVVK,Recurve,Adult,Women,2x70m,122cm,567,Puiatu Kevadnooled
2025-05-10,Aleksandr Tatarlõ,TLVK,Barebow,U13,Men,2x15m,122cm,562,Puiatu Kevadnooled
2025-05-10,Marek Pillmaa,PVM,Recurve,U13,Men,2x15m,80cm,560,Puiatu Kevadnooled
2025-05-10,Kain Ilves,VVVK,Recurve,Adult,Men,2x30m,80cm,560,Puiatu Kevadnooled
2025-05-10,Mikk Mihkelson,JVI,Recurve,U18,Men,2x60m,122cm,558,Puiatu Kevadnooled
2025-05-10,Leonel Kõlvald,VVVK,Recurve,U8,Men,2x10m,80cm,555,Puiatu Kevadnooled
2025-05-10,Tarvet Labi,VVVK,Recurve,U21,Men,2x70m,122cm,554,Puiatu Kevadnooled
2025-05-10,Sebastian Zimmer,TLVK,Longbow,U13,Men,2x15m,80cm,550,Puiatu Kevadnooled
2025-05-10,Semen Kiiakh,VVVK,Recurve,U15,Men,2x30m,80cm,545,Puiatu Kevadnooled
2025-05-10,Birgit Metsjõe,VVVK,Recurve,Adult,Women,2x70m,122cm,542,Puiatu Kevadnooled
2025-05-10,Märt Labi,VVVK,Recurve,U18,Men,2x60m,122cm,540,Puiatu Kevadnooled
2025-05-10,Kirke Sarapu,PVM,Recurve,Adult,Women,2x30m,80cm,536,Puiatu Kevadnooled
2025-05-10,Patrick Järve,VVVK,Recurve,U21,Men,2x70m,122cm,531,Puiatu Kevadnooled
2025-05-10,Erki Peips,VVVK,Recurve,U13,Men,2x15m,80cm,530,Puiatu Kevadnooled
2025-05-10,Svetlana Tatarlõ,TLVK,Recurve,Adult,Women,2x70m,122cm,526,Puiatu Kevadnooled
2025-05-10,Ingrid Annelore Ritval,VVVK,Recurve,U18,Women,2x60m,122cm,524,Puiatu Kevadnooled
2025-05-10,Maksym Rossokha,VVVK,Longbow,U18,Men,2x30m,80cm,524,Puiatu Kevadnooled
2025-05-10,Kaarel Pillart,SAG,Recurve,U18,Men,2x60m,122cm,520,Puiatu Kevadnooled
2025-05-10,Oskar Mathias Kukk,PVM,Recurve,U8,Men,2x10m,80cm,518,Puiatu Kevadnooled
2025-05-10,Tiit Heinsalu,SJK,Recurve,+50,Men,2x60m,122cm,510,Puiatu Kevadnooled
2025-05-10,Bronek Ibrus,VVVK,Recurve,U15,Men,2x30m,80cm,510,Puiatu Kevadnooled
2025-05-10,Viktor Yevchyshyn,VVVK,Longbow,U18,Men,2x30m,80cm,510,Puiatu Kevadnooled
2025-05-10,Pilleriin Järve,KSK,Longbow,+50,Women,2x30m,80cm,508,Puiatu Kevadnooled
2025-05-10,Rene Aleksandrov,SJK,Recurve,U18,Men,2x60m,122cm,507,Puiatu Kevadnooled
2025-05-10,Sandra Lõoke,VVVK,Recurve,U15,Women,2x30m,80cm,507,Puiatu Kevadnooled
2025-05-10,Ardo Ojamets,PVM,Recurve,U18,Men,2x60m,122cm,497,Puiatu Kevadnooled
2025-05-10,Johanna Viktoria Jõe,SAG,Recurve,Adult,Women,2x70m,122cm,492,Puiatu Kevadnooled
2025-05-10,Martin Viirpalu,VVVK,Recurve,Adult,Men,2x30m,80cm,482,Puiatu Kevadnooled
2025-05-10,Jaan Jarek Allik,VVVK,Recurve,U15,Men,2x30m,80cm,481,Puiatu Kevadnooled
2025-05-10,Priit Pramann,VVVK,Recurve,+50,Men,2x60m,122cm,478,Puiatu Kevadnooled
2025-05-10,Marten Mäger,PVM,Recurve,U18,Men,2x60m,122cm,474,Puiatu Kevadnooled
2025-05-10,Mariann Eleri Miller,VVK,Longbow,U13,Women,2x15m,80cm,474,Puiatu Kevadnooled
2025-05-10,Eleanor Kõomägi,VVVK,Recurve,U13,Women,2x15m,80cm,473,Puiatu Kevadnooled
2025-05-10,Jaan Rösler,VVVK,Barebow,Adult,Men,2x50m,122cm,463,Puiatu Kevadnooled
2025-05-10,Karl Õismaa,VVVK,Recurve,Adult,Men,2x30m,80cm,454,Puiatu Kevadnooled
2025-05-10,Gert Soe,VVVK,Compound,U18,Men,2x50m,80cm,453,Puiatu Kevadnooled
2025-05-10,Gereth Soesoo,VVVK,Recurve,U21,Men,2x70m,122cm,450,Puiatu Kevadnooled
2025-05-10,Kirke Kaukvere,VVVK,Recurve,Adult,Women,2x30m,80cm,448,Puiatu Kevadnooled
2025-05-10,Robert Kroon,TVSK,Recurve,U18,Men,2x60m,122cm,429,Puiatu Kevadnooled
2025-05-10,Maret Tamme,SAG,Recurve,Adult,Women,2x70m,122cm,410,Puiatu Kevadnooled
2025-05-10,Morten Lillemaa,VVVK,Longbow,U13,Men,2x15m,80cm,390,Puiatu Kevadnooled
2025-05-10,Joosep Hendrik Oja,VVVK,Recurve,U15,Men,2x30m,80cm,366,Puiatu Kevadnooled
2025-05-10,Hugo Rist,VVVK,Recurve,U8,Men,2x10m,80cm,361,Puiatu Kevadnooled
2025-05-10,Miia Kerde,SAG,Compound,U15,Women,30m,80cm,351,Puiatu Kevadnooled
2025-05-10,Miia Kerde,SAG,Compound,U15,Women,30m,80cm,350,Puiatu Kevadnooled
2025-05-10,Reimo Loorents,SVK,Compound,Adult,Men,2x50m,80cm,340,Puiatu Kevadnooled
2025-05-10,Keira Allegra Eliise Tenno,VVVK,Compound,U18,Women,2x50m,80cm,340,Puiatu Kevadnooled
2025-05-10,Kristi Ilves,TYRI,Compound,Adult,Women,50m,80cm,339,Puiatu Kevadnooled
2025-05-10,Lovisa Lember,VVVK,Recurve,U13,Women,15m,80cm,336,Puiatu Kevadnooled
2025-05-10,Aivar Pruuli,BH,Compound,Adult,Men,50m,80cm,335,Puiatu Kevadnooled
2025-05-10,Lisete Laureen Lepik,VVVK,Recurve,U15,Women,30m,80cm,334,Puiatu Kevadnooled
2025-05-10,Marten Soovik,JVI,Recurve,U13,Men,15m,80cm,334,Puiatu Kevadnooled
2025-05-10,Marten Soovik,JVI,Recurve,U13,Men,15m,80cm,333,Puiatu Kevadnooled
2025-05-10,Aivar Pruuli,BH,Compound,Adult,Men,50m,80cm,333,Puiatu Kevadnooled
2025-05-10,Maris Tetsmann,TYRI,Compound,Adult,Women,50m,80cm,333,Puiatu Kevadnooled
2025-05-10,Kristi Ilves,TYRI,Compound,Adult,Women,50m,80cm,332,Puiatu Kevadnooled
2025-05-10,Gregor Oriehov,SVK,Compound,Adult,Men,50m,80cm,326,Puiatu Kevadnooled
2025-05-10,Raiko Luik,PVM,Recurve,U13,Men,15m,80cm,324,Puiatu Kevadnooled
2025-05-10,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,323,Puiatu Kevadnooled
2025-05-10,Maris Tetsmann,TYRI,Compound,Adult,Women,50m,80cm,322,Puiatu Kevadnooled
2025-05-10,Holger Peips,VVVK,Longbow,U13,Men,15m,80cm,320,Puiatu Kevadnooled
2025-05-10,Martin Rist,VVVK,Recurve,Adult,Men,70m,122cm,318,Puiatu Kevadnooled
2025-05-10,Lovisa Lember,VVVK,Recurve,U13,Women,15m,80cm,318,Puiatu Kevadnooled
2025-05-10,Marii Lehtmets,VVVK,Recurve,U13,Women,15m,80cm,318,Puiatu Kevadnooled
2025-05-10,Marii Lehtmets,VVVK,Recurve,U13,Women,15m,80cm,318,Puiatu Kevadnooled
2025-05-10,Arsenii Kaplun,VVVK,Barebow,U15,Men,15m,122cm,318,Puiatu Kevadnooled
2025-05-10,Aksel Tähepõld,SAG,Compound,U21,Men,50m,80cm,317,Puiatu Kevadnooled
2025-05-10,Laura Sootna,VVVK,Recurve,Adult,Women,30m,80cm,317,Puiatu Kevadnooled
2025-05-10,Gregor Oriehov,SVK,Compound,Adult,Men,50m,80cm,316,Puiatu Kevadnooled
2025-05-10,Holger Peips,VVVK,Longbow,U13,Men,15m,80cm,316,Puiatu Kevadnooled
2025-05-10,Stella Õismaa,VVVK,Recurve,U15,Women,30m,80cm,315,Puiatu Kevadnooled
2025-05-10,Martin Rist,VVVK,Recurve,Adult,Men,70m,122cm,314,Puiatu Kevadnooled
2025-05-10,Keiro Männik,VVVK,Recurve,U15,Men,2x30m,80cm,314,Puiatu Kevadnooled
2025-05-10,Arsenii Kaplun,VVVK,Barebow,U15,Men,15m,122cm,312,Puiatu Kevadnooled
2025-05-10,Kait Soesoo,VVVK,Recurve,Adult,Men,70m,122cm,311,Puiatu Kevadnooled
2025-05-10,Rasmus Ellam,JVI,Recurve,U13,Men,15m,80cm,311,Puiatu Kevadnooled
2025-05-10,Aksel Tähepõld,SAG,Compound,U21,Men,50m,80cm,311,Puiatu Kevadnooled
2025-05-10,Mileene Kõlvald,VVVK,Recurve,U13,Women,15m,80cm,308,Puiatu Kevadnooled
2025-05-10,Taivo Kovalevski,SVK,Compound,Adult,Men,50m,80cm,308,Puiatu Kevadnooled
2025-05-10,Lisete Laureen Lepik,VVVK,Recurve,U15,Women,30m,80cm,306,Puiatu Kevadnooled
2025-05-10,Oskar Tomingas,PVM,Compound,U18,Men,50m,80cm,306,Puiatu Kevadnooled
2025-05-10,Oskar Tomingas,PVM,Compound,U18,Men,50m,80cm,306,Puiatu Kevadnooled
2025-05-10,Kait Soesoo,VVVK,Recurve,Adult,Men,70m,122cm,305,Puiatu Kevadnooled
2025-05-10,Raiko Luik,PVM,Recurve,U13,Men,15m,80cm,303,Puiatu Kevadnooled
2025-05-10,Lenart Lember,VVVK,Recurve,U13,Men,15m,80cm,303,Puiatu Kevadnooled
2025-05-10,Liise Kuusk,TYRI,Compound,U18,Women,50m,80cm,303,Puiatu Kevadnooled
2025-05-10,Triinu Lilienthal,JVI,Recurve,Adult,Women,70m,122cm,302,Puiatu Kevadnooled
2025-05-10,Rasmus Ellam,JVI,Recurve,U13,Men,15m,80cm,302,Puiatu Kevadnooled
2025-05-10,Laura Sootna,VVVK,Recurve,Adult,Women,30m,80cm,302,Puiatu Kevadnooled
2025-05-10,Adriana Mass,PVM,Recurve,Adult,Women,30m,80cm,302,Puiatu Kevadnooled
2025-05-10,Marten Suits,SAG,Recurve,U18,Men,60m,122cm,301,Puiatu Kevadnooled
2025-05-10,Lenart Lember,VVVK,Recurve,U13,Men,15m,80cm,300,Puiatu Kevadnooled
2025-05-10,Taivo Kovalevski,SVK,Compound,Adult,Men,50m,80cm,300,Puiatu Kevadnooled
2025-05-10,Priit Tanvel,TLVK,Recurve,Adult,Men,70m,122cm,299,Puiatu Kevadnooled
2025-05-10,Albert Albus Ild,JVI,Recurve,U13,Men,15m,80cm,299,Puiatu Kevadnooled
2025-05-10,Triinu Lilienthal,JVI,Recurve,Adult,Women,70m,122cm,298,Puiatu Kevadnooled
2025-05-10,Karl Robin Järve,VVVK,Recurve,Adult,Men,30m,80cm,298,Puiatu Kevadnooled
2025-05-10,Krent Kaasik,TVSK,Recurve,U15,Men,30m,80cm,297,Puiatu Kevadnooled
2025-05-10,Nazar Kvashuk,VVVK,Recurve,U15,Men,30m,80cm,296,Puiatu Kevadnooled
2025-05-10,Luisa Kasuk,VVVK,Recurve,Adult,Women,30m,80cm,296,Puiatu Kevadnooled
2025-05-10,Taivo Murumäe,SAG,Recurve,Adult,Men,2x70m,122cm,295,Puiatu Kevadnooled
2025-05-10,Nazar Kvashuk,VVVK,Recurve,U15,Men,30m,80cm,295,Puiatu Kevadnooled
2025-05-10,Otto Mikkor,VVVK,Recurve,U15,Men,30m,80cm,295,Puiatu Kevadnooled
2025-05-10,Jaanus Gross,SAG,Recurve,Adult,Men,70m,122cm,294,Puiatu Kevadnooled
2025-05-10,Jaanika Rösler,VVVK,Recurve,Adult,Women,70m,122cm,293,Puiatu Kevadnooled
2025-05-10,Are Lember,VVVK,Recurve,Adult,Men,70m,122cm,292,Puiatu Kevadnooled
2025-05-10,Otto Mikkor,VVVK,Recurve,U15,Men,30m,80cm,292,Puiatu Kevadnooled
2025-05-10,Karl Robin Järve,VVVK,Recurve,Adult,Men,30m,80cm,292,Puiatu Kevadnooled
2025-05-10,Marten Suits,SAG,Recurve,U18,Men,60m,122cm,291,Puiatu Kevadnooled
2025-05-10,Mileene Kõlvald,VVVK,Recurve,U13,Women,15m,80cm,291,Puiatu Kevadnooled
2025-05-10,Jaanus Gross,SAG,Recurve,Adult,Men,70m,122cm,290,Puiatu Kevadnooled
2025-05-10,Vello Rooveer,VVVK,Longbow,Adult,Men,2x50m,80cm,290,Puiatu Kevadnooled
2025-05-10,Luisa Kasuk,VVVK,Recurve,Adult,Women,30m,80cm,289,Puiatu Kevadnooled
2025-05-10,Märt Labi,VVVK,Recurve,U18,Men,60m,122cm,288,Puiatu Kevadnooled
2025-05-10,Reimo Loorents,SVK,Compound,Adult,Men,50m,80cm,288,Puiatu Kevadnooled
2025-05-10,Liise Kuusk,TYRI,Compound,U18,Women,50m,80cm,288,Puiatu Kevadnooled
2025-05-10,Are Lember,VVVK,Recurve,Adult,Men,70m,122cm,287,Puiatu Kevadnooled
2025-05-10,Albert Albus Ild,JVI,Recurve,U13,Men,15m,80cm,287,Puiatu Kevadnooled
2025-05-10,Aleksandr Tatarlõ,TLVK,Barebow,U13,Men,15m,122cm,286,Puiatu Kevadnooled
2025-05-10,Kain Ilves,VVVK,Recurve,Adult,Men,30m,80cm,286,Puiatu Kevadnooled
2025-05-10,Marek Pillmaa,PVM,Recurve,U13,Men,15m,80cm,285,Puiatu Kevadnooled
2025-05-10,Maverik Valend,SAG,Recurve,U21,Men,2x70m,122cm,283,Puiatu Kevadnooled
2025-05-10,Birgit Metsjõe,VVVK,Recurve,Adult,Women,70m,122cm,282,Puiatu Kevadnooled
2025-05-10,Mikk Mihkelson,JVI,Recurve,U18,Men,60m,122cm,282,Puiatu Kevadnooled
2025-05-10,Sebastian Zimmer,TLVK,Longbow,U13,Men,15m,80cm,282,Puiatu Kevadnooled
2025-05-10,Semen Kiiakh,VVVK,Recurve,U15,Men,30m,80cm,281,Puiatu Kevadnooled
2025-05-10,Tarvet Labi,VVVK,Recurve,U21,Men,70m,122cm,280,Puiatu Kevadnooled
2025-05-10,Stella Õismaa,VVVK,Recurve,U15,Women,30m,80cm,280,Puiatu Kevadnooled
2025-05-10,Leonel Kõlvald,VVVK,Recurve,U8,Men,10m,80cm,279,Puiatu Kevadnooled
2025-05-10,Patrick Järve,VVVK,Recurve,U21,Men,70m,122cm,277,Puiatu Kevadnooled
2025-05-10,Priit Tanvel,TLVK,Recurve,Adult,Men,70m,122cm,276,Puiatu Kevadnooled
2025-05-10,Mikk Mihkelson,JVI,Recurve,U18,Men,60m,122cm,276,Puiatu Kevadnooled
2025-05-10,Aleksandr Tatarlõ,TLVK,Barebow,U13,Men,15m,122cm,276,Puiatu Kevadnooled
2025-05-10,Adriana Mass,PVM,Recurve,Adult,Women,30m,80cm,276,Puiatu Kevadnooled
2025-05-10,Leonel Kõlvald,VVVK,Recurve,U8,Men,10m,80cm,276,Puiatu Kevadnooled
2025-05-10,Marek Pillmaa,PVM,Recurve,U13,Men,15m,80cm,275,Puiatu Kevadnooled
2025-05-10,Jaanika Rösler,VVVK,Recurve,Adult,Women,70m,122cm,274,Puiatu Kevadnooled
2025-05-10,Tarvet Labi,VVVK,Recurve,U21,Men,70m,122cm,274,Puiatu Kevadnooled
2025-05-10,Ingrid Annelore Ritval,VVVK,Recurve,U18,Women,60m,122cm,274,Puiatu Kevadnooled
2025-05-10,Kain Ilves,VVVK,Recurve,Adult,Men,30m,80cm,274,Puiatu Kevadnooled
2025-05-10,Oskar Mathias Kukk,PVM,Recurve,U8,Men,10m,80cm,270,Puiatu Kevadnooled
2025-05-10,Maksym Rossokha,VVVK,Longbow,U18,Men,30m,80cm,269,Puiatu Kevadnooled
2025-05-10,Kirke Sarapu,PVM,Recurve,Adult,Women,30m,80cm,269,Puiatu Kevadnooled
2025-05-10,Pilleriin Järve,KSK,Longbow,+50,Women,30m,80cm,268,Puiatu Kevadnooled
2025-05-10,Sebastian Zimmer,TLVK,Longbow,U13,Men,15m,80cm,268,Puiatu Kevadnooled
2025-05-10,Rene Aleksandrov,SJK,Recurve,U18,Men,60m,122cm,267,Puiatu Kevadnooled
2025-05-10,Kirke Sarapu,PVM,Recurve,Adult,Women,30m,80cm,267,Puiatu Kevadnooled
2025-05-10,Sandra Lõoke,VVVK,Recurve,U15,Women,30m,80cm,265,Puiatu Kevadnooled
2025-05-10,Erki Peips,VVVK,Recurve,U13,Men,15m,80cm,265,Puiatu Kevadnooled
2025-05-10,Erki Peips,VVVK,Recurve,U13,Men,15m,80cm,265,Puiatu Kevadnooled
2025-05-10,Tiit Heinsalu,SJK,Recurve,+50,Men,60m,122cm,264,Puiatu Kevadnooled
2025-05-10,Semen Kiiakh,VVVK,Recurve,U15,Men,30m,80cm,264,Puiatu Kevadnooled
2025-05-10,Viktor Yevchyshyn,VVVK,Longbow,U18,Men,30m,80cm,264,Puiatu Kevadnooled
2025-05-10,Svetlana Tatarlõ,TLVK,Recurve,Adult,Women,70m,122cm,263,Puiatu Kevadnooled
2025-05-10,Svetlana Tatarlõ,TLVK,Recurve,Adult,Women,70m,122cm,263,Puiatu Kevadnooled
2025-05-10,Kaarel Pillart,SAG,Recurve,U18,Men,60m,122cm,262,Puiatu Kevadnooled
2025-05-10,Bronek Ibrus,VVVK,Recurve,U15,Men,30m,80cm,262,Puiatu Kevadnooled
2025-05-10,Birgit Metsjõe,VVVK,Recurve,Adult,Women,70m,122cm,260,Puiatu Kevadnooled
2025-05-10,Ardo Ojamets,PVM,Recurve,U18,Men,60m,122cm,259,Puiatu Kevadnooled
2025-05-10,Kaarel Pillart,SAG,Recurve,U18,Men,60m,122cm,258,Puiatu Kevadnooled
2025-05-10,Uku Riisenberg,VVVK,Recurve,U18,Men,2x60m,122cm,257,Puiatu Kevadnooled
2025-05-10,Johanna Viktoria Jõe,SAG,Recurve,Adult,Women,70m,122cm,255,Puiatu Kevadnooled
2025-05-10,Gert Soe,VVVK,Compound,U18,Men,50m,80cm,255,Puiatu Kevadnooled
2025-05-10,Maksym Rossokha,VVVK,Longbow,U18,Men,30m,80cm,255,Puiatu Kevadnooled
2025-05-10,Patrick Järve,VVVK,Recurve,U21,Men,70m,122cm,254,Puiatu Kevadnooled
2025-05-10,Märt Labi,VVVK,Recurve,U18,Men,60m,122cm,252,Puiatu Kevadnooled
2025-05-10,Kirke Kaukvere,VVVK,Recurve,Adult,Women,30m,80cm,251,Puiatu Kevadnooled
2025-05-10,Ingrid Annelore Ritval,VVVK,Recurve,U18,Women,60m,122cm,250,Puiatu Kevadnooled
2025-05-10,Bronek Ibrus,VVVK,Recurve,U15,Men,30m,80cm,248,Puiatu Kevadnooled
2025-05-10,Oskar Mathias Kukk,PVM,Recurve,U8,Men,10m,80cm,248,Puiatu Kevadnooled
2025-05-10,Tiit Heinsalu,SJK,Recurve,+50,Men,60m,122cm,246,Puiatu Kevadnooled
2025-05-10,Viktor Yevchyshyn,VVVK,Longbow,U18,Men,30m,80cm,246,Puiatu Kevadnooled
2025-05-10,Priit Pramann,VVVK,Recurve,+50,Men,60m,122cm,244,Puiatu Kevadnooled
2025-05-10,Jaan Jarek Allik,VVVK,Recurve,U15,Men,30m,80cm,244,Puiatu Kevadnooled
2025-05-10,Jaan Rösler,VVVK,Barebow,Adult,Men,50m,122cm,244,Puiatu Kevadnooled
2025-05-10,Mariann Eleri Miller,VVK,Longbow,U13,Women,15m,80cm,243,Puiatu Kevadnooled
2025-05-10,Marten Mäger,PVM,Recurve,U18,Men,60m,122cm,242,Puiatu Kevadnooled
2025-05-10,Sandra Lõoke,VVVK,Recurve,U15,Women,30m,80cm,242,Puiatu Kevadnooled
2025-05-10,Martin Viirpalu,VVVK,Recurve,Adult,Men,30m,80cm,242,Puiatu Kevadnooled
2025-05-10,Rene Aleksandrov,SJK,Recurve,U18,Men,60m,122cm,240,Puiatu Kevadnooled
2025-05-10,Pilleriin Järve,KSK,Longbow,+50,Women,30m,80cm,240,Puiatu Kevadnooled
2025-05-10,Martin Viirpalu,VVVK,Recurve,Adult,Men,30m,80cm,240,Puiatu Kevadnooled
2025-05-10,Ardo Ojamets,PVM,Recurve,U18,Men,60m,122cm,238,Puiatu Kevadnooled
2025-05-10,Eleanor Kõomägi,VVVK,Recurve,U13,Women,15m,80cm,238,Puiatu Kevadnooled
2025-05-10,Johanna Viktoria Jõe,SAG,Recurve,Adult,Women,70m,122cm,237,Puiatu Kevadnooled
2025-05-10,Jaan Jarek Allik,VVVK,Recurve,U15,Men,30m,80cm,237,Puiatu Kevadnooled
2025-05-10,Eleanor Kõomägi,VVVK,Recurve,U13,Women,15m,80cm,235,Puiatu Kevadnooled
2025-05-10,Andri Leiman,VVVK,Longbow,U18,Men,2x30m,80cm,235,Puiatu Kevadnooled
2025-05-10,Priit Pramann,VVVK,Recurve,+50,Men,60m,122cm,234,Puiatu Kevadnooled
2025-05-10,Marten Mäger,PVM,Recurve,U18,Men,60m,122cm,232,Puiatu Kevadnooled
2025-05-10,Gereth Soesoo,VVVK,Recurve,U21,Men,70m,122cm,231,Puiatu Kevadnooled
2025-05-10,Mariann Eleri Miller,VVK,Longbow,U13,Women,15m,80cm,231,Puiatu Kevadnooled
2025-05-10,Karl Õismaa,VVVK,Recurve,Adult,Men,30m,80cm,229,Puiatu Kevadnooled
2025-05-10,Robert Kroon,TVSK,Recurve,U18,Men,60m,122cm,227,Puiatu Kevadnooled
2025-05-10,Karl Õismaa,VVVK,Recurve,Adult,Men,30m,80cm,225,Puiatu Kevadnooled
2025-05-10,Gereth Soesoo,VVVK,Recurve,U21,Men,70m,122cm,219,Puiatu Kevadnooled
2025-05-10,Jaan Rösler,VVVK,Barebow,Adult,Men,50m,122cm,219,Puiatu Kevadnooled
2025-05-10,Maret Tamme,SAG,Recurve,Adult,Women,70m,122cm,208,Puiatu Kevadnooled
2025-05-10,Hugo Rist,VVVK,Recurve,U8,Men,10m,80cm,207,Puiatu Kevadnooled
2025-05-10,Maret Tamme,SAG,Recurve,Adult,Women,70m,122cm,202,Puiatu Kevadnooled
2025-05-10,Robert Kroon,TVSK,Recurve,U18,Men,60m,122cm,202,Puiatu Kevadnooled
2025-05-10,Morten Lillemaa,VVVK,Longbow,U13,Men,15m,80cm,202,Puiatu Kevadnooled
2025-05-10,Gert Soe,VVVK,Compound,U18,Men,50m,80cm,198,Puiatu Kevadnooled
2025-05-10,Kirke Kaukvere,VVVK,Recurve,Adult,Women,30m,80cm,197,Puiatu Kevadnooled
2025-05-10,Joosep Hendrik Oja,VVVK,Recurve,U15,Men,30m,80cm,193,Puiatu Kevadnooled
2025-05-10,Morten Lillemaa,VVVK,Longbow,U13,Men,15m,80cm,188,Puiatu Kevadnooled
2025-05-10,Saire Rösler,VVVK,Recurve,U18,Women,2x60m,122cm,185,Puiatu Kevadnooled
2025-05-10,Keira Allegra Eliise Tenno,VVVK,Compound,U18,Women,50m,80cm,180,Puiatu Kevadnooled
2025-05-10,Joosep Hendrik Oja,VVVK,Recurve,U15,Men,30m,80cm,173,Puiatu Kevadnooled
2025-05-10,Taivo Murumäe,SAG,Recurve,Adult,Men,70m,122cm,171,Puiatu Kevadnooled
2025-05-10,Ats Joosep Põdra,VVVK,Longbow,U18,Men,2x30m,80cm,167,Puiatu Kevadnooled
2025-05-10,Maverik Valend,SAG,Recurve,U21,Men,70m,122cm,164,Puiatu Kevadnooled
2025-05-10,Keiro Männik,VVVK,Recurve,U15,Men,30m,80cm,160,Puiatu Kevadnooled
2025-05-10,Keira Allegra Eliise Tenno,VVVK,Compound,U18,Women,50m,80cm,160,Puiatu Kevadnooled
2025-05-10,Keiro Männik,VVVK,Recurve,U15,Men,30m,80cm,154,Puiatu Kevadnooled
2025-05-10,Hugo Rist,VVVK,Recurve,U8,Men,10m,80cm,154,Puiatu Kevadnooled
